"","id","lifespan","sum_degree","sum_strength","sum_eigen","mean_mat","mean_matSize","mean_HRO","mean_N","mean_E","matriline","LRS","LBS","mean.grp.size","matSize"
"366","ROW74",-1.17579275193726,-1.18217253547294,-1.09746696901341,-1.04890530093045,-1.25651915154611,1.04358221407385,-1.21778650332612,0.520129728708191,2.18967552913077,"160",0,4,7.98,6.8
"367","ROW77",-0.479546101213348,-1.20894350613458,-1.00128861174143,-1.04985125095405,-1.28623823104134,1.04358221407385,-2.25817857082307,0.350344231781772,2.59963202196472,"160",1,3,NA,12.75
"368","RPP03",-1.40787496884522,-1.1838457211393,-0.97752121339589,-0.191507239947285,2.2460866461056,-0.997222990823328,0.222371142148949,0.583847300049477,-1.37897139707136,"143",0,4,NA,100
"369","RTH72",1.14502941714244,-1.25746589045879,-0.9828193228679,-1.0576175112952,-1.25227356876108,1.04358221407385,-2.70421749972091,0.157735359018659,2.81160906517178,"168",1,5,NA,6
"370","RTN73",-0.711628318121317,0.395641547897008,-0.150558899903488,-0.345184537492068,-1.11398887233431,0.958548663869796,1.2530141130662,0.58448500679593,0.246930340300281,"145",1,5,NA,4.66666666666667
"371","RTN74",-1.63995718575319,-1.06337635316195,-0.982397533416175,-0.897420975574017,-0.938100442668681,0.788481563461701,0.715491948955348,0.915406319394064,0.379108356932431,"145",0,1,NA,4.5
"372","RTNIC",0.680864983326498,-0.668504535902875,0.937285937852898,-0.406909143414224,-0.980556270519005,0.788481563461701,0.692894617290249,0.962999519655362,0.514564273482178,"145",5,9,NA,2.4
"373","RUF00",0.448782766418529,-0.320481917301656,-0.246991068626816,1.95204989535712,1.93731698901233,-1.0899868637732,-1.23167720675317e-05,0.6043443232445,-1.46114984600304,"143",5,9,NA,71.9
"374","RUM01",-0.0153816673974093,-0.308769617637191,-0.30256367352838,1.80722673342912,1.96587818229346,-1.3033437715579,0.370773544964563,0.544887882321656,-1.30820346795361,"143",1,5,24.4035087719298,90.8333333333333
"375","SAF80",1.60919385095838,2.2997268362056,1.74867934507757,2.03201082603914,-0.22696532617576,0.597156075502591,0.553069273347222,-0.415005059695181,-0.702941545612535,"138",7,9,NA,27
"376","SAM94",2.30544050168228,0.462568974551089,-0.115867890371023,1.34070620345058,-0.624988712272544,0.788481563461701,0.413803359822272,0.468410914125296,-1.18617192133414,"139",5,10,28.1646090534979,11.1818181818182
"377","SAM95",-1.87203940266116,-1.21898262013269,-1.06193887449444,-0.722146525401625,-0.598453819866092,0.533380912849554,0.105938945394029,0.475614863093826,-1.20738970148003,"139",0,1,27.475,25
"378","SCO74",-0.0153816673974093,0.286884479584127,-0.390721308230795,-0.666073466870983,-0.623927316576286,0.635421173094414,-0.945007772254328,-1.78665869286008,-0.780157419060084,"127",2,5,8.26060606060606,13
"379","SCO76",1.37711163405041,2.42688894684836,1.04351446394442,0.612969592118802,-0.545384035053187,0.839501693584127,0.166877548163947,-0.762338057856359,-0.797342665504589,"127",7,11,NA,8.08333333333333
"380","SCO83",-1.17579275193726,-0.757183376219532,-0.86419789463696,-0.768825035567467,-0.407402594539635,0.703448013257649,0.0955541582526812,-0.262412828855358,-0.708430176766629,"127",1,2,NA,18.3333333333333
"381","SCOLL",1.60919385095838,1.7977711363,1.55912245753507,0.744840995960497,-0.725821303417063,0.635421173094414,0.223549631142472,-0.283165111970068,-0.976731238467568,"127",9,11,NA,5.58333333333333
"382","SEM95",1.60919385095838,-0.0695040673488528,-0.188657881145575,-0.727847388980383,-0.837267851524162,0.533380912849554,-0.899467576472781,0.78776572430863,1.50851317374192,"155",1,9,NA,15.5
"383","SEP84",-0.0153816673974093,-0.874306372864174,-0.733119468860867,-1.02650463629973,-1.06546792621965,0.788481563461701,-1.83691652273324,0.251569948577731,2.26965450004903,"158",2,7,NA,10.75
