"id","year","degree","strength","eigen","mat","end","start","death","DeathYear","BirthYear","matSize","HRO2","LifetimeE","LifetimeN","centroid","strength2"
"MOU03",2014,61,-0.96143335568035,0.118269011487545,33,12,11,0,NA,2003,-2.7460242206423,0.598995055947949,1374.63817590275,8043.98958419671,4709.31388004973,"mean"
"MOU03",2015,71,-0.985242434743147,0.174870241358654,31,13,12,0,NA,2003,-0.959040208692455,0.645113506632917,1372.99364955102,8042.72260619619,4707.85812787361,"mean"
"MOU03",2016,78,-0.973553839330232,0.149513536382058,26,14,13,0,NA,2003,-0.810124874363301,0.594924967923663,1372.39775604164,8043.49803439323,4707.94789521743,"mean"
"MOU03",2017,61,-1.18481441063736,0.0623620198852039,19,15,14,0,NA,2003,-2.89493955497145,0.5494258367867,1373.77030471154,8045.32381650788,4709.54706060971,"mean"
"MOU03",2018,87,0.243606920602607,0.764474628301155,0,16,15,0,NA,2003,-3.78843156094637,0.58667212687553,1374.10365934729,8043.86667615566,4708.98516775147,"mean"
"MOY82",1993,62,-0.404055034666496,0.0543471243253788,13,12,11,0,1997,1982,-0.512294205704994,0.546835076493241,1380.43620932618,8041.32126686031,4710.87873809325,"mean"
"MOY82",1994,49,-1.1052623245764,0.0162017925052599,13,13,12,0,1997,1982,NA,0.478244628212857,1381.45186888618,8040.17920012785,4710.81553450702,"mean"
"MOY82",1995,37,-1.39459903838201,0.0186531583751303,12,14,13,0,1997,1982,-0.065548202717533,0.482747568006971,1381.63822693203,8040.79133215678,4711.2147795444,"mean"
"MOY82",1996,33,-1.73535420715464,0.00689592694645967,12,15,14,0,1997,1982,0.679028468928235,0.334813439783101,1383.27789003901,8042.32179451164,4712.79984227532,"1st Qu."
"MRG03",2006,88,-0.415390196759787,0.401135700301483,10,4,3,0,2015,2003,0.976859137586543,0.731485885913685,1368.96032845305,8034.81926289015,4701.8897956716,"mean"
"MRG03",2007,106,0.68230957680598,0.667760403464209,9,5,4,0,2015,2003,0.679028468928235,0.716976796147524,1364.72932250244,8034.16511147609,4699.44721698927,"3rd Qu."
"MRG03",2008,76,-0.333050641924682,0.415443973737135,9,6,5,0,2015,2003,0.976859137586543,0.689836953851477,1361.61611414069,8036.1036617557,4698.85988794819,"mean"
"MRG03",2009,72,-0.892549873575723,0.263174091568392,10,7,6,0,2015,2003,0.976859137586543,0.730936998728567,1364.35966402693,8032.6776794441,4698.51867173552,"mean"
"MRG03",2010,69,-1.12826329572146,0.196166683970302,8,8,7,0,2015,2003,NA,0.734194525755978,1365.29853794244,8034.07926194635,4699.6888999444,"mean"
"MRG03",2011,73,-0.363491239428213,0.455899131560887,8,9,8,0,2015,2003,0.976859137586543,0.699308560304905,1365.49414786913,8033.06762306586,4699.28088546749,"mean"
"MRG03",2012,79,-1.06361023249303,0.154712553521327,6,10,9,0,2015,2003,0.976859137586543,0.745396202123205,1366.31761531515,8036.110513703,4701.21406450907,"mean"
"MRG03",2013,81,-0.527767130852582,0.467463613318779,8,11,10,0,2015,2003,NA,0.69425875331773,1363.66013374807,8032.78724565406,4698.22368970106,"mean"
"MRG03",2014,84,-0.79558199486528,0.277889054696357,7,12,11,0,2015,2003,0.976859137586543,0.772654806206616,1364.43192734461,8034.38314941712,4699.40753838087,"mean"
"MTT08",2011,98,0.237986542681793,0.59136884846795,6,4,3,0,NA,2008,0.976859137586543,0.69078158331557,1362.30200307438,8037.65155486134,4699.97677896786,"mean"
"MTT08",2012,105,0.530968654736178,0.410178957319732,6,5,4,0,NA,2008,0.827943803257389,0.704589363422805,1362.53849035122,8036.77096896983,4699.65472966052,"3rd Qu."
"MTT08",2013,101,0.682785552735427,0.804681732084472,6,6,5,0,NA,2008,0.827943803257389,0.688013683766802,1363.187825738,8034.44995414261,4698.8188899403,"3rd Qu."
"MTT08",2014,106,0.502614282675429,0.575370168353047,4,7,6,0,NA,2008,0.976859137586543,0.750667616376755,1362.68513355693,8034.67614784207,4698.6806406995,"3rd Qu."
"MTT08",2015,110,0.572690509850654,0.670428065443894,2,8,7,0,NA,2008,0.530113134599082,0.736100761288038,1363.9910815353,8035.33555139019,4699.66331646274,"3rd Qu."
"MTT08",2016,102,1.73122675085113,0.874920196807456,1,9,8,0,NA,2008,0.679028468928235,0.689197485723997,1362.20229435925,8033.40561998731,4697.80395717328,"3rd Qu."
"MTT08",2017,100,1.14014594743038,0.581474952762699,0,10,9,0,NA,2008,0.679028468928235,0.69067076435436,1362.18774093277,8035.0955000017,4698.64162046724,"3rd Qu."
"MTT08",2018,117,0.738260505754174,0.927734689213864,0,11,10,0,NA,2008,0.679028468928235,0.660392243687947,1361.34500865903,8035.20517936256,4698.27509401079,"3rd Qu."
"MTT10",2013,85,-0.439840683803713,0.485343109939096,6,4,3,0,NA,2010,0.827943803257389,0.721068078368653,1364.19364324363,8035.47402042903,4699.83383183633,"mean"
"MTT10",2014,105,0.212933534111761,0.530310281568594,4,5,4,0,NA,2010,0.976859137586543,0.762132059598946,1362.78945749793,8036.77819141966,4699.78382445879,"mean"
"MTT10",2015,106,0.730711854977181,0.743509451847912,2,6,5,0,NA,2010,0.530113134599082,0.710834577997747,1362.65511262055,8036.94124409173,4699.79817835614,"3rd Qu."
"MTT10",2016,115,2.10306008999393,0.923257676712981,1,7,6,0,NA,2010,0.679028468928235,0.695144928390828,1361.96892731312,8033.97186971179,4697.97039851245,"3rd Qu."
"MTT10",2017,108,1.24714469074455,0.633479316899551,0,8,7,0,NA,2010,0.679028468928235,0.669219082120793,1361.97829817488,8035.65166811129,4698.81498314308,"3rd Qu."
"MTT10",2018,123,0.904671778902235,0.919911528207288,0,9,8,0,NA,2010,0.679028468928235,0.640442086557459,1361.43199994713,8035.22967406374,4698.33083700543,"3rd Qu."
"MUR85",1993,127,1.37014348185494,0.6152096543814,21,9,8,0,1999,1985,0.381197800269928,0.688232998011588,1363.96313385449,8032.3124780932,4698.13780597385,"3rd Qu."
"MUR85",1994,116,2.19883294363552,0.707743674363276,24,10,9,0,1999,1985,0.827943803257389,0.713604420249844,1362.12736319481,8031.63220108781,4696.87978214131,"3rd Qu."
"MUR85",1995,91,0.27269201967297,0.648780844091606,23,11,10,0,1999,1985,0.0833671316116207,0.722341471516923,1362.67387358571,8031.69999097898,4697.18693228234,"mean"
"MUR85",1996,101,1.00528603198161,0.840746021396258,22,12,11,0,1999,1985,0.232282465940774,0.663560894012652,1361.16109038415,8035.81743748794,4698.48926393604,"3rd Qu."
"MUR85",1997,90,0.314268424438519,0.417107595642671,20,13,12,0,1999,1985,0.530113134599082,0.639149749800172,1360.86928015656,8038.10425857746,4699.48676936701,"mean"
"MUR85",1998,114,1.18325054752438,0.717950464905471,21,14,13,0,1999,1985,0.679028468928235,0.721415534336579,1362.62445969343,8033.66938010735,4698.14691990039,"3rd Qu."
"MUR85",1999,49,-1.18330265536661,0.0719479427103388,22,14.5,14,1,1999,1985,0.0833671316116207,0.607676812352294,1365.4935966608,8036.33371216649,4700.91365441364,"mean"
"MUS85",1993,109,0.798326359118465,0.222467507173731,22,9,8,0,2002,1985,0.0833671316116207,0.525569997499753,1366.46888415149,8015.29253103849,4690.88070759499,"3rd Qu."
"MUS85",1994,98,0.746792614751073,0.314020276002753,25,10,9,0,2002,1985,0.679028468928235,0.680971911720517,1363.45415311871,8023.82589650745,4693.64002481308,"3rd Qu."
"MUS85",1995,91,0.380550863041176,0.34641398404517,27,11,10,0,2002,1985,0.827943803257389,0.63334524321304,1363.49459090086,8020.67587024661,4692.08523057373,"mean"
"MUS85",1996,86,0.319258612232635,0.282038149225634,30,12,11,0,2002,1985,0.827943803257389,0.633892983125038,1361.12801503529,8023.24515480981,4692.18658492255,"mean"
"MUS85",1997,86,0.535287555658151,0.324585659555502,32,13,12,0,2002,1985,0.530113134599082,0.622031197223491,1364.92965293439,8023.92136252911,4694.42550773175,"3rd Qu."
"MUS85",1998,102,0.695666349971806,0.470577226570941,32,14,13,0,2002,1985,NA,0.708528351114607,1365.18527942643,8026.15059000025,4695.66793471334,"3rd Qu."
"MUS85",1999,116,0.451124821324493,0.130584474272209,32,15,14,0,2002,1985,0.0833671316116207,0.60523553632038,1363.85553117624,8018.4770798153,4691.16630549577,"mean"
"MUS85",2000,77,-0.0954003017742118,0.0810817147161991,25,16,15,0,2002,1985,0.232282465940774,0.525294839210604,1364.58257639691,8018.319617694,4691.45109704546,"mean"
"MUS85",2001,32,-1.6966395736064,0.0999766465838689,21,17,16,0,2002,1985,0.679028468928235,0.484640667288827,1368.94132855926,8014.02536168313,4691.48334512119,"1st Qu."
"NAK89",1993,52,-1.07446213275197,0.0726695281781419,17,5,4,0,2000,1989,-0.36337887137584,0.504892647170132,1361.49320989864,8023.96585871669,4692.72953430766,"mean"
"NAK89",1994,80,-0.250381567038245,0.19213653865277,17,6,5,0,2000,1989,0.530113134599082,0.573022939841862,1361.87422045753,8024.6245308043,4693.24937563091,"mean"
"NAK89",1995,67,-0.443563341059836,0.220285835886579,20,7,6,0,2000,1989,0.381197800269928,0.561745031272625,1363.78630373451,8020.26047340408,4692.0233885693,"mean"
"NAK89",1996,71,-0.730250023257992,0.164922784399688,24,8,7,0,2000,1989,0.976859137586543,0.614752019965325,1362.36125368835,8021.02709527237,4691.69417448036,"mean"
"NAK89",1997,50,-0.721550571655266,0.166389321262908,28,9,8,0,2000,1989,0.530113134599082,0.555226248008113,1364.02209346847,8021.40098160791,4692.71153753819,"mean"
"NAK89",1998,64,-0.91069779406763,0.168628275277319,32,10,9,0,2000,1989,0.827943803257389,0.545494590000548,1362.07913861939,8019.32190170999,4690.70052016469,"mean"
"NAV12",2015,63,0.588726086088175,0.619531788498595,31,4,3,0,NA,2012,-0.959040208692455,0.607351548017654,1358.54167721063,8039.9337308001,4699.23770400536,"3rd Qu."
"NAV12",2016,69,1.05948463338352,0.551934612969661,26,5,4,0,NA,2012,-0.810124874363301,0.536493077681392,1355.87418545179,8040.70239448217,4698.28828996698,"3rd Qu."
"NAV12",2017,43,0.911137678764243,0.910067829591052,19,6,5,0,NA,2012,-2.89493955497145,0.546551694178711,1356.80734549508,8038.97998546703,4697.89366548105,"3rd Qu."
"NAV12",2018,50,0.390515535545364,0.737697785565637,0,7,6,0,NA,2012,-3.78843156094637,0.573391617076317,1357.04852165857,8040.26513002946,4698.65682584402,"mean"
"NAV14",2017,29,-1.35990771333509,0.296106306390281,19,4,3,0,NA,2014,-2.89493955497145,0.569785212873062,1354.31521483526,8039.08465891254,4696.6999368739,"mean"
"NAV14",2018,30,-1.35490966197166,0.274635623873719,0,5,4,0,NA,2014,-3.78843156094637,0.472212794505099,1354.78222831349,8042.06197610767,4698.42210221058,"mean"
"NET02",2005,66,-0.727443331359847,0.099487834363967,48,4,3,0,2018,2002,-1.70361688033822,0.672173336247083,1367.19261551346,8043.56145741983,4705.37703646664,"mean"
"NET02",2006,80,-0.232079509254811,0.163299014185269,50,5,4,0,2018,2002,0.232282465940774,0.626241757826203,1369.21373484758,8043.37745536144,4706.29559510451,"mean"
"NET02",2007,45,-0.719829740831992,0.101239359193807,60,6,5,0,2018,2002,-0.065548202717533,0.66976369263085,1370.69198557887,8040.52896502525,4705.61047530206,"mean"
"NET02",2008,55,-0.989073200652916,0.0581404353197221,62,7,6,0,2018,2002,-1.25687087735076,0.583899196444058,1367.54563130872,8045.2260478479,4706.38583957831,"mean"
"NET02",2009,44,-0.933068467431446,0.0634307845491659,57,8,7,0,2018,2002,-1.25687087735076,0.644615058184493,1369.06801975726,8042.72221898927,4705.89511937327,"mean"
"NET02",2010,69,-0.518615231697915,0.148844638514442,57,9,8,0,2018,2002,-0.959040208692455,0.685641819957949,1368.06005002396,8042.48647734081,4705.27326368238,"mean"
"NET02",2011,47,-0.770464792816709,0.155650241408185,55,10,9,0,2018,2002,-0.36337887137584,0.69267030948133,1368.45600773244,8041.79938317252,4705.12769545248,"mean"
"NET02",2012,46,-1.01606453707318,0.0633851319397402,46,11,10,0,2018,2002,-0.661209540034148,0.636536846066629,1370.49037291742,8042.55270307298,4706.5215379952,"mean"
"NET02",2013,43,-0.929087781473304,0.127850634139453,47,12,11,0,2018,2002,-0.959040208692455,0.666585491583155,1368.77334388492,8041.92530672369,4705.3493253043,"mean"
"NET02",2014,60,-0.762113263732656,0.163599945084158,33,13,12,0,2018,2002,-2.7460242206423,0.728324926901234,1366.86121817099,8041.04458854831,4703.95290335965,"mean"
"NET02",2015,103,-0.473226042018367,0.285639628664851,31,14,13,0,2018,2002,-0.959040208692455,0.68149164142615,1369.79348783853,8041.96881940468,4705.88115362161,"mean"
"NET02",2016,79,-0.539602322289442,0.216317110314005,26,15,14,0,2018,2002,-0.810124874363301,0.630886885326572,1368.187719214,8041.96931531947,4705.07851726674,"mean"
"NET02",2017,67,-0.639879162739889,0.141147099539831,19,16,15,0,2018,2002,-2.89493955497145,0.664647599127196,1369.34972449949,8042.63575895832,4705.9927417289,"mean"
"NET02",2018,60,-0.860586515321197,0.419718519846814,0,16.5,16,1,2018,2002,-3.78843156094637,0.61050780380938,1368.91954072275,8044.37235988639,4706.64595030457,"mean"
"NET99",2002,58,-0.865593603036643,0.126298714819753,42,4,3,0,2010,1999,-0.36337887137584,0.626178257215376,1367.40413274197,8043.76838372674,4705.58625823436,"mean"
"NET99",2003,91,-0.137545454013255,0.245257264091314,47,5,4,0,2010,1999,0.976859137586543,0.712310360758857,1369.01404852032,8042.07988149693,4705.54696500862,"mean"
"NET99",2004,72,-0.227364925478061,0.0954112476822637,54,6,5,0,2010,1999,-0.065548202717533,0.677701111941466,1367.62460313251,8042.78872774192,4705.20666543722,"mean"
"NET99",2005,77,-0.552692973734299,0.100471952104765,48,7,6,0,2010,1999,-1.70361688033822,0.709870646532565,1366.43331288132,8041.04869920729,4703.74100604431,"mean"
"NET99",2006,64,0.00353328652643871,0.163291390063513,50,8,7,0,2010,1999,0.232282465940774,0.65225158082985,1368.37622270417,8043.6479621283,4706.01209241624,"mean"
"NET99",2007,65,-0.147479501511157,0.209659758151961,60,9,8,0,2010,1999,-0.065548202717533,0.68978088248526,1368.16455229126,8040.44340384989,4704.30397807057,"mean"
"NET99",2008,65,-0.820838257895075,0.106824933119372,62,10,9,0,2010,1999,-1.25687087735076,0.65878523001604,1366.85644466395,8042.77731438429,4704.81687952412,"mean"
"NET99",2009,40,-1.18610023364031,0.0677156153697372,57,11,10,0,2010,1999,-1.25687087735076,0.689281379812771,1366.20651538826,8041.89516969716,4704.05084254271,"mean"
"NET99",2010,30,-1.7574354645764,0.0467576369687646,57,11.5,11,1,2010,1999,-0.959040208692455,0.723048863413143,1368.10366139525,8039.02839132628,4703.56602636076,"1st Qu."
"OAT87",1993,37,-1.47047226765805,0.0297742249074271,13,6.5,6,1,1993,1987,-0.512294205704994,0.572931461953506,1378.76825986158,8043.10772527482,4710.9379925682,"1st Qu."
"OAT90",1993,90,0.553701405535146,0.112114114048313,13,4,3,0,1998,1990,-0.512294205704994,0.616764134595647,1376.04202440985,8041.60949404013,4708.82575922499,"3rd Qu."
"OAT90",1994,75,0.158738308471216,0.0549713603335295,13,5,4,0,1998,1990,NA,0.54876814618648,1377.57582900602,8044.10251398719,4710.83917149661,"mean"
"OAT90",1995,55,-0.613638974469914,0.0585957586370636,12,6,5,0,1998,1990,-0.065548202717533,0.542718602508311,1375.04729904718,8046.2970516308,4710.67217533899,"mean"
"OAT90",1996,70,0.116266241675941,0.0769182470512742,12,7,6,0,1998,1990,0.679028468928235,0.56260520651156,1373.69766653449,8044.14936050315,4708.92351351882,"mean"
"OAT90",1997,52,-0.41088017135886,0.0318421252775708,14,8,7,0,1998,1990,0.976859137586543,0.581550661657388,1373.0908612885,8044.31263758354,4708.70174943602,"mean"
"OAT90",1998,60,-0.633503173343578,0.0694933292493488,14,8.5,8,1,1998,1990,0.679028468928235,0.652950815189306,1372.93853208054,8041.67783542081,4707.30818375067,"mean"
"OAT94",1997,31,-0.858291616367939,0.0155949244378186,14,4,3,0,2005,1994,0.976859137586543,0.55141803343551,1376.84626972955,8044.95064812736,4710.89845892845,"mean"
"OAT94",1998,89,0.237238613288212,0.109850648975448,14,5,4,0,2005,1994,0.679028468928235,0.619089351726104,1372.15996394475,8045.18193375008,4708.67094884741,"mean"
"OAT94",1999,89,0.230122779777996,0.0624454422517308,12,6,5,0,2005,1994,0.232282465940774,0.581153244378508,1375.9386511473,8044.18231861306,4710.06048488018,"mean"
"OAT94",2000,74,0.346497996130245,0.0478017351252748,11,7,6,0,2005,1994,0.530113134599082,0.579673957761541,1373.97532922944,8043.81763354284,4708.89648138614,"mean"
"OAT94",2001,79,0.645940646755414,0.130606440264905,11,8,7,0,2005,1994,0.530113134599082,0.537716601578542,1375.26422811102,8046.35289488789,4710.80856149945,"3rd Qu."
"OAT94",2002,69,0.54102408026362,0.102403322519795,8,9,8,0,2005,1994,0.679028468928235,0.549017470018441,1376.13829011668,8043.58087353752,4709.8595818271,"3rd Qu."
"OAT94",2003,56,-0.0153879535373512,0.188593519097776,8,10,9,0,2005,1994,0.976859137586543,0.571452214160806,1373.34436778568,8046.93102883911,4710.1376983124,"mean"
"OAT94",2004,67,-0.347004712388981,0.0408206304234579,10,11,10,0,2005,1994,0.976859137586543,0.469861110312462,1376.19685740687,8044.96523811695,4710.58104776191,"mean"
"OAT94",2005,38,-1.19950210999184,0.0266756659840176,5,11.5,11,1,2005,1994,-0.065548202717533,0.588480464875907,1372.9921699904,8044.68128785315,4708.83672892177,"mean"
"OCH85",1993,69,-0.543588955867978,0.266221893334279,12,8.5,8,1,1993,1985,-0.661209540034148,0.551655220683465,1358.95997723361,8038.82740242372,4698.89368982866,"mean"
"OCH90",1993,110,2.01707344304767,0.755603593184975,12,4,3,0,2006,1990,-0.661209540034148,0.656404770888182,1365.9630966585,8035.72329646726,4700.84319656288,"3rd Qu."
"OCH90",1994,115,1.40666388679486,0.547162068933524,14,5,4,0,2006,1990,0.976859137586543,0.709551609628087,1362.15056811944,8032.30029360733,4697.22543086338,"3rd Qu."
"OCH90",1995,96,-0.113327543438173,0.458289457556386,12,6,5,0,2006,1990,0.381197800269928,0.701302689936264,1363.90205688635,8026.5201048238,4695.21108085508,"mean"
"OCH90",1996,88,0.267158463622068,0.509820502877826,15,7,6,0,2006,1990,0.976859137586543,0.668064478339906,1362.54913285556,8031.43710276958,4696.99311781257,"mean"
"OCH90",1997,73,0.510687610549385,0.411258936621999,16,8,7,0,2006,1990,0.827943803257389,0.628865311347117,1361.50663434184,8031.48127026977,4696.49395230581,"3rd Qu."
"OCH90",1998,102,1.39387617798716,0.695526260484438,20,9,8,0,2006,1990,NA,0.631656513776838,1361.70763696441,8031.08174591919,4696.3946914418,"3rd Qu."
"OCH90",1999,102,0.970162715435768,0.18556215322334,22,10,9,0,2006,1990,0.232282465940774,0.63087420484624,1363.76961642777,8029.90079185955,4696.83520414366,"3rd Qu."
"OCH90",2000,93,0.542465373101358,0.24917200117556,21,11,10,0,2006,1990,0.827943803257389,0.588477729961349,1364.29924242234,8028.35156526516,4696.32540384375,"3rd Qu."
"OCH90",2001,91,1.09196481473626,0.548187712905523,24,12,11,0,2006,1990,0.827943803257389,0.612645373580159,1362.5868581582,8026.66021336818,4694.62353576319,"3rd Qu."
"OCH90",2002,101,1.86758598348701,0.744891205597495,22,13,12,0,2006,1990,0.381197800269928,0.654725385403978,1360.36946894616,8032.43291208967,4696.40119051791,"3rd Qu."
"OCH90",2003,92,0.888547435816195,0.654618885171799,23,14,13,0,2006,1990,0.827943803257389,0.630991081662489,1361.36491953835,8028.37203656895,4694.86847805365,"3rd Qu."
"OCH90",2004,95,0.58979589348981,0.399434258128093,22,15,14,0,2006,1990,0.381197800269928,0.59352879493497,1361.88208031363,8029.57012641332,4695.72610336347,"3rd Qu."
"OCH90",2005,102,0.94024878795655,0.510043513180849,23,16,15,0,2006,1990,0.679028468928235,0.634133788038003,1362.07187450882,8027.69209282592,4694.88198366737,"3rd Qu."
"OCH90",2006,44,-1.48901651875198,0.131955264558096,21,16.5,16,1,2006,1990,0.381197800269928,0.590138936509286,1363.20044413973,8023.55299863648,4693.3767213881,"1st Qu."
"OCH96",1999,99,0.875029873319951,0.222386094288357,22,4,3,0,2009,1996,0.232282465940774,0.677564081611342,1363.81719354674,8032.27021735238,4698.04370544956,"3rd Qu."
"OCH96",2000,80,0.634870028517107,0.262605973133047,21,5,4,0,2009,1996,0.827943803257389,0.6206229991514,1362.92784594269,8027.25620830279,4695.09202712274,"3rd Qu."
"OCH96",2001,90,0.455667921897715,0.505216394535107,24,6,5,0,2009,1996,0.827943803257389,0.686409336657254,1361.40434521968,8031.66216266475,4696.53325394221,"mean"
"OCH96",2002,101,1.16757844583406,0.570431322507909,22,7,6,0,2009,1996,0.381197800269928,0.676643922115917,1363.47929594198,8029.43816167815,4696.45872881006,"3rd Qu."
"OCH96",2003,97,0.620699623686741,0.598839964017833,23,8,7,0,2009,1996,0.827943803257389,0.728226144493063,1363.12786775192,8030.17221873191,4696.65004324191,"3rd Qu."
"OCH96",2004,95,0.182065981769322,0.300714573397783,22,9,8,0,2009,1996,0.381197800269928,0.668539040405829,1363.24656895991,8026.70100524339,4694.97378710165,"mean"
"OCH96",2005,95,0.342797743623704,0.396556971843997,23,10,9,0,2009,1996,0.679028468928235,0.635960007494423,1361.8480040663,8021.64696864143,4691.74748635387,"mean"
"OCH96",2006,96,-0.425227429963865,0.204383736393069,21,11,10,0,2009,1996,0.381197800269928,0.54159829342755,1364.45616108583,8014.5363164472,4689.49623876651,"mean"
"OCH96",2007,61,-0.504780795065783,0.123761087069919,21,12,11,0,2009,1996,0.530113134599082,0.457762803065129,1362.79399943501,8012.15347793901,4687.47373868701,"mean"
"OCH96",2008,43,-1.46244760285855,0.0570767265629876,25,13,12,0,2009,1996,0.530113134599082,0.461048014859295,1364.9210534736,8009.28320049215,4687.10212698288,"1st Qu."
"ONY15",2018,60,-0.936269187964826,0.330787474882597,0,4,3,0,NA,2015,0.0833671316116207,0.700483523428819,1362.59576302406,8030.24225757353,4696.41901029879,"mean"
"OPA03",2006,94,0.481780396233867,0.610009893296174,38,4,3,0,2008,2003,0.0833671316116207,0.722505717720357,1363.55351606082,8033.56771487321,4698.56061546702,"mean"
"OPA03",2007,117,1.30072496977269,0.804548189693363,46,5,4,0,2008,2003,0.0833671316116207,0.718602375003405,1363.26518793856,8035.20599931737,4699.23559362796,"3rd Qu."
"OPA07",2010,78,-0.701635961640299,0.251189904596547,39,4,3,0,2017,2007,-0.661209540034148,0.707928578701962,1365.13406544288,8036.7560193861,4700.94504241449,"mean"
"OPA07",2011,93,0.298396746681503,0.647389159902202,36,5,4,0,2017,2007,-0.512294205704994,0.70997545052976,1363.76808658383,8037.27716768454,4700.52262713418,"mean"
"OPA07",2012,96,0.123356401254425,0.339762425349748,34,6,5,0,2017,2007,-0.214463537046687,0.713299452101089,1363.03424456942,8036.02364138338,4699.5289429764,"mean"
"OPA07",2013,109,0.244169097047838,0.628687003855111,41,7,6,0,2017,2007,0.232282465940774,0.723723529361697,1363.9452718272,8037.07319312842,4700.50923247781,"mean"
"OPA07",2014,97,-0.286481783130704,0.382278179306896,37,8,7,0,2017,2007,0.0833671316116207,0.761860696573741,1364.44563265816,8036.79922816795,4700.62243041306,"mean"
"OPA07",2015,112,0.499635557864478,0.662995238311757,30,9,8,0,2017,2007,-0.36337887137584,0.689846571385637,1361.73696088543,8037.16454896686,4699.45075492614,"3rd Qu."
"OPA07",2016,110,1.15691896459391,0.720733386818049,20,10,9,0,2017,2007,-0.065548202717533,0.69870667989958,1362.83521842089,8037.0388148886,4699.93701665475,"3rd Qu."
"OPA07",2017,34,-1.60984846502528,0.123795248353667,10,10.5,10,1,2017,2007,-0.512294205704994,0.66707955480019,1362.5844812312,8036.01276431871,4699.29862277496,"1st Qu."
"OPA08",2011,86,-0.547387136639958,0.401044478093821,36,4,3,0,NA,2008,-0.512294205704994,0.694663916849803,1361.49990609208,8035.6178977208,4698.55890190644,"mean"
"OPA08",2012,95,0.239632645877034,0.376099624580302,34,5,4,0,NA,2008,-0.214463537046687,0.705839807859531,1362.61359231017,8035.6133690097,4699.11348065993,"mean"
"OPA08",2013,104,0.124594055094815,0.598373829016133,41,6,5,0,NA,2008,0.232282465940774,0.733916254699649,1363.99595861766,8037.10461217562,4700.55028539664,"mean"
"OPA08",2014,103,-0.0611573390384697,0.422166462123032,37,7,6,0,NA,2008,0.0833671316116207,0.773833269918318,1363.59139433307,8035.6066295949,4699.59901196398,"mean"
"OPA08",2015,113,0.503915467701828,0.667291176120389,30,8,7,0,NA,2008,-0.36337887137584,0.729202579526359,1364.87851571956,8036.51480849182,4700.69666210569,"3rd Qu."
"OPA08",2016,103,0.787951862434947,0.668834486019876,20,9,8,0,NA,2008,-0.065548202717533,0.698373547941746,1362.89314462857,8036.6826457388,4699.78789518368,"3rd Qu."
"OPA08",2017,95,0.612641972478765,0.465416184442771,10,10,9,0,NA,2008,-0.512294205704994,0.695077609833664,1363.00224860429,8036.57226221957,4699.78725541193,"3rd Qu."
"OPA08",2018,108,0.687570049949977,0.919484745644909,0,11,10,0,NA,2008,0.0833671316116207,0.686325125940226,1363.76706398026,8036.02622113344,4699.89664255685,"3rd Qu."
"OPE87",1993,6,-2.28429023816888,0.00428614196810078,1,7,6,0,NA,1987,0.232282465940774,0.461334711629427,1376.32604630951,8024.83909978667,4700.58257304809,"1st Qu."
"OPE87",1994,42,-1.85789838436906,0.033603725308098,1,8,7,0,NA,1987,NA,0.567233836762012,1372.27901715262,8024.45265741044,4698.36583728153,"1st Qu."
"OPE87",1996,57,-1.21883637710616,0.186148185237841,1,10,9,0,NA,1987,NA,0.669191883391417,1363.44498637472,8031.81182074733,4697.62840356102,"mean"
"OPE87",1998,62,-1.37191263197509,0.209703499137707,2,12,11,0,NA,1987,NA,0.670166292925883,1363.84304767182,8028.3271366423,4696.08509215706,"mean"
"OPE87",1999,61,-1.41011801115417,0.0632811214767115,3,13,12,0,NA,1987,NA,0.610762618311779,1369.82360167056,8027.02628172695,4698.42494169875,"1st Qu."
"OPE87",2000,46,-1.42929554627583,0.145703166113566,2,14,13,0,NA,1987,0.976859137586543,0.620642626659306,1372.35662288112,8029.17078830528,4700.7637055932,"1st Qu."
"ORC95",1998,99,1.20287858967816,0.71180102419766,20,4,3,0,2009,1995,NA,0.695818493422182,1362.86010009292,8034.89905010155,4698.87957509723,"3rd Qu."
"ORC95",1999,118,1.38818478217159,0.244208470211365,22,5,4,0,2009,1995,0.232282465940774,0.689796940879714,1363.34626491177,8034.87089531094,4699.10858011135,"3rd Qu."
"ORC95",2000,99,1.89727978343025,0.581687135532783,21,6,5,0,2009,1995,0.827943803257389,0.673229119264694,1361.67056180676,8036.33641738355,4699.00348959516,"3rd Qu."
"ORC95",2001,118,2.20765542549197,0.990654935425215,24,7,6,0,2009,1995,0.827943803257389,0.670375532037551,1361.27399693821,8035.40024662953,4698.33712178387,"3rd Qu."
"ORC95",2002,143,2.42265679071942,0.885594756065951,22,8,7,0,2009,1995,0.381197800269928,0.65502744348075,1360.01220963991,8035.38675022816,4697.69947993403,"3rd Qu."
"ORC95",2003,127,1.33195568079815,0.804139981731545,23,9,8,0,2009,1995,0.827943803257389,0.732555235349699,1363.28410538621,8034.18633486193,4698.73522012407,"3rd Qu."
"ORC95",2004,121,1.12423704790483,0.668367883798544,22,10,9,0,2009,1995,0.381197800269928,0.689726016953425,1361.90476387293,8037.31520476456,4699.60998431875,"3rd Qu."
"ORC95",2005,113,1.64955578888325,0.743536573998724,23,11,10,0,2009,1995,0.679028468928235,0.707601471121676,1362.44175827206,8036.91123322007,4699.67649574607,"3rd Qu."
