"","ego","ego.birth","ego.mom","ego.survived.frist.year","mom.degree","mom.strength","mom.eigen","mom.obs","matSize","id","HRO2","LifetimeE","LifetimeN","centroid","year","matriline"
"BAR84","MEA94",1994,"BAR84",0,0.162352918108509,0.144186909721601,-0.925094277213303,42,-0.656163827696303,"BAR84",-0.296723106915048,1.37225063492785,1.00149381749121,4710.41679680498,1994,"155"
"APH98","MED01",2001,"APH98",0,-2.33055293560842,-1.87981999525747,-1.07977602382058,3,-0.31962750931491,NA,NA,NA,NA,NA,NA,"132"
"YEW99","MEE03",2003,"YEW99",1,0.230651708621301,0.640278579879117,-0.166780683158629,46,1.63228313729717,"YEW99",0.187265466301588,1.24661008056943,0.833027006368279,4709.04752380639,2003,"147"
"YEW991","MEE06",2006,"YEW99",1,-0.349888010737436,-0.194204317151972,-0.685893761631028,44,1.834204928326,"YEW99",0.0331478299012142,1.30754000068678,0.765713520023804,4708.87946317704,2006,"147"
"YEW992","MEE08",2008,"YEW99",1,-0.58893377753221,-0.649337105780765,-0.942904056591209,32,2.64189209244134,"YEW99",-0.715615048789839,1.37015772128237,0.882251281864543,4709.74379877391,2008,"147"
"MAR95","MEG00",2000,"MAR95",1,-0.520634987019417,1.22293388517646,-0.985123864551735,30,-0.454242036667467,"MAR95",-0.582853340829574,1.82669521197437,0.854595217893549,4711.1465475454,2000,"153"
"MAR951","MEG02",2002,"MAR95",0,-0.520634987019417,-0.0522078885711675,-0.87982742018467,38,-0.386934772991189,"MAR95",-0.768401488141517,1.88421896936433,0.691854124641008,4710.43399396281,2002,"153"
"MAR952","MEG04",2004,"MAR95",0,-0.281589220224643,-0.329121271829748,-1.00207654915973,33,-0.117705718286075,"MAR95",-1.26740852106329,2.05838995557008,0.72938717588524,4711.23765304054,2004,"153"
"MAR953","MEG07",2007,"MAR95",0,-0.58893377753221,-0.440622572117138,-1.028061647573,43,-0.252320245638632,"MAR95",-1.34943018519242,2.16657222782198,0.735016043970752,4711.63807891386,2007,"153"
"MAR954","MEG08",2008,"MAR95",0,-0.793830149070587,-1.22216865395228,-1.0180745684417,31,-0.185012981962353,"MAR95",-2.00437496895357,2.29007097393918,0.689829133266813,4711.80698784747,2008,"153"
"MAR955","MEG09",2009,"MAR95",0,-0.930427730096173,-0.958749143006017,-1.00379162693781,40,-0.386934772991189,"MAR95",-0.98825990145397,1.867888475223,0.646236005125348,4710.12355798803,2009,"153"
"MAR956","MEG10",2010,"MAR95",0,-0.520634987019417,-0.192477176414226,-0.667823392219787,40,-0.588856564020024,"MAR95",-1.22588041479573,1.82985995302832,0.884317996158584,4711.3233162723,2010,"153"
"MAR957","MEG11",2011,"MAR95",0,-1.13532410163455,-0.806640160842644,-0.901692653600037,30,-0.723471091372581,"MAR95",-1.91906249565276,2.33628667669757,0.795759904472434,4712.55614832565,2011,"153"
"MAR958","MEG98",1998,"MAR95",0,-1.27192168266014,-0.167116416396277,-0.975697263586719,26,-0.050398454609796,"MAR95",-0.343222347431815,1.61212217245886,0.827688675478196,4710.26442223207,1998,"153"
"MAR959","MEG99",1999,"MAR95",0,1.32343235682598,1.31903701056995,-0.886138894370391,53,-0.185012981962353,"MAR95",-0.707363153998349,1.80205332289155,0.836218731005894,4710.95988197644,1999,"153"
"MEG00","MGH05",2005,"MEG00",0,-0.759680753814191,-0.85008589466898,-1.04799576980314,32,-0.252320245638632,"MEG00",-1.31066675129918,2.22313955903373,0.463765517746781,4710.31633815558,2005,"153"
"MEG001","MGH06",2006,"MEG00",0,-0.793830149070587,-0.698437828827741,-0.88163243170603,30,-0.117705718286075,"MEG00",-0.868719052574766,1.99613168373412,0.78042192996556,4711.31028117519,2006,"153"
"MEG002","MGH07",2007,"MEG00",1,-1.10117470637815,-1.2303362163547,-1.0688880835871,35,-0.252320245638632,"MEG00",-0.994144825544394,2.09527673161544,0.519517128930004,4710.19153807441,2007,"153"
"SCR04","MIC08",2008,"SCR04",0,-0.179141034455454,-0.888090678609931,-0.35694851796872,20,-0.858085618725138,"SCR04",0.521864325676913,-0.060993702722633,-0.28303795278816,4698.35528749425,2008,"130"
"SCR041","MIC10",2010,"SCR04",0,-0.315738615481039,-0.933968185356786,-0.501804468814423,14,-0.925392882401417,"SCR04",0.777711226692831,-0.67919135855774,-0.226500496139511,4696.56241553683,2010,"130"
"SCR042","MIC11",2011,"SCR04",1,0.230651708621301,-0.861350612422513,-0.193412391196335,28,-1.12731467343025,"SCR04",0.213941978121795,-0.121960935057937,-0.604870655891361,4696.35019886683,2011,"130"
"SCR043","MIC12",2012,"SCR04",0,-0.315738615481039,-1.18092436928556,-0.701678800217618,21,-1.12731467343025,"SCR04",0.457446983837051,-0.359616696613325,-0.636939998963542,4695.36051230569,2012,"130"
"SCR044","MIC15",2015,"SCR04",0,-0.452336196506624,-1.24039442984548,-0.39558571489853,21,-1.39654372813537,"SCR04",0.457046901475563,0.388363528935297,-0.920813558817978,4696.32659141835,2015,"130"
"SCR045","MIC16",2016,"SCR04",0,0.0940541275957162,-0.411757812892925,0.0855788441905836,24,-1.46385099181164,"SCR04",0.369031699578719,-0.204178640371073,-0.72728527095636,4695.38619380376,2016,"130"
"SCR046","MIC17",2017,"SCR04",0,0.435548080159679,-0.815748770227323,-0.446608968925982,24,-1.53115825548792,"SCR04",0.411830058862601,0.283806701743016,-0.798477464999123,4696.65309750904,2017,"130"
"FEN903","MINNI",2002,"FEN90",1,-0.998726520608965,-1.25990983284612,-0.728140141383972,10,-1.53115825548792,"FEN90",-0.913817668976033,-0.493648831350852,-1.15841510265115,4691.99139163974,2002,"185"
"HRM99","MLD04",2004,"HRM99",1,1.22098417105679,1.28024536205355,1.38550374956659,48,-1.46385099181164,"HRM99",0.902305316125381,-0.700987254521808,0.0579457824207721,4698.07644264187,2004,"136"
"HRM991","MLD06",2006,"HRM99",1,1.42588054259517,1.65039621265194,2.21495611358281,50,-1.39654372813537,"HRM99",1.13488183660041,-0.688397710727529,0.249171667473883,4699.1872036482,2006,"136"
"HRM992","MLD07",2007,"HRM99",0,0.162352918108509,0.380583979659134,1.1764707136749,30,-1.39654372813537,"HRM99",0.97861895234524,-0.605200886556108,0.312513728246851,4699.82468269508,2007,"136"
"BEE93","MLN00",2000,"BEE93",1,1.01608779951842,0.105756317513804,-0.291736889093108,23,0.891903236858103,"BEE93",0.693095399674065,-0.209705323416842,-0.0949458911219918,4698.89837440583,2000,"147"
"BEE931","MLN02",2002,"BEE93",1,1.69907570464634,0.449775810417677,0.219156940750895,28,1.29574681891577,"BEE93",0.761991629949954,-0.37234582272218,-0.458599945860215,4696.31295957885,2002,"147"
"BEE932","MLN04",2004,"BEE93",0,1.152685380544,-0.0666406498264127,-0.0709723815934053,31,2.10343398303112,"BEE93",0.765138783562774,-0.126127460353468,-0.70296724875576,4695.78820860746,2004,"147"
"BEE933","MLN07",2007,"BEE93",1,1.39173114733878,-0.172662430146967,-0.0297492414038588,35,2.50727756508879,"BEE93",0.587393904482026,-0.475151474305991,-0.831252909150111,4693.88138203967,2007,"147"
"BEE934","MLN09",2009,"BEE93",0,-1.06702531112176,-1.44279510639418,-0.873004782142913,17,2.30535577405995,"BEE93",-0.622965688563964,0.770856397084591,-1.60849476019683,4693.79115416789,2009,"147"
"BEE935","MLN10",2010,"BEE93",0,-2.05735777355725,-2.12923296404414,-1.05452258099098,7,2.30535577405995,"BEE93",-0.58933068968923,0.876558241264737,-1.63325045986052,4694.01344992247,2010,"147"
"BEE936","MLN97",1997,"BEE93",1,0.230651708621301,0.278816600628451,0.180228983175786,20,0.420752391124154,"BEE93",0.360933237235835,-0.50021024661411,-0.405979107541699,4696.17067157798,1997,"147"
"BEE937","MLN98",1998,"BEE93",0,0.913639613749227,0.658985127711355,0.678119361340864,31,0.757288709505546,"BEE93",0.640675528484099,-0.426372673089413,-0.26155240423704,4697.22901042102,1998,"147"
"JUG87","MLR96",1996,"JUG87",1,0.298950499134094,0.298028673675514,-0.0206563020432537,39,-1.26192920078281,"JUG87",-0.000276704481104383,-0.553853263986749,-0.412448669225046,4695.95157659718,1996,"135"
"JUG871","MLR98",1998,"JUG87",0,0.913639613749227,1.06929442313745,0.760004417034393,35,-1.06000740975397,"JUG87",0.32443590040843,-0.504077355121227,-0.400148953822632,4696.19003746158,1998,"135"
"CRM03","MLT07",2007,"CRM03",1,-0.998726520608965,-1.16011987803706,-0.830311422681492,17,-0.117705718286075,"CRM03",-1.2963943271228,-0.477274631372585,-2.07664131490315,4686.91979645688,2007,"138"
"FDL94","MND03",2003,"FDL94",0,-1.13532410163455,-1.10009183648822,-0.614065138617864,4,-0.723471091372581,NA,NA,NA,NA,NA,NA,"137"
"FDL941","MND99",1999,"FDL94",1,0.708743242210849,0.150750109389821,-0.106463754020134,13,-0.858085618725138,"FDL94",-0.197168787324792,-1.14290172572463,-0.0258853738285187,4696.10101770509,1999,"137"
"TRT03","MNG07",2007,"TRT03",0,0.128203522852112,-0.0593740889484938,-0.149171242061363,32,-0.117705718286075,"TRT03",0.273857709587052,-0.78297455972489,-0.84942882592653,4692.72994699211,2007,"138"
"TRT031","MNG08",2008,"TRT03",0,-0.0083940581734727,-0.273960373135311,-0.402929889788992,23,0.15152333641904,"TRT03",-0.202485476406001,-0.367354241516717,-1.06500705929606,4692.94376157562,2008,"138"
"TRT032","MNG11",2011,"TRT03",0,-0.998726520608965,-1.13671626986556,-0.56381009259931,19,-0.521549300343746,"TRT03",0.438432987027077,-0.901502263171695,-0.809943128868954,4692.54615754343,2011,"138"
"TRT033","MNG12",2012,"TRT03",0,-0.110842243942662,-0.871579215454553,-0.64416831308003,24,-0.386934772991189,"TRT03",0.309275132297708,-0.548403538090495,-0.78726509652613,4693.877161306,2012,"138"
"TRT034","MNG13",2013,"TRT03",0,-0.452336196506624,-0.912255089127133,-0.540544646279266,27,-0.521549300343746,"TRT03",-0.184836914929874,-0.300861394393459,-1.20174106653755,4692.40702579212,2013,"138"
"CHN03","MNM07",2007,"CHN03",1,0.298950499134094,0.0586666152136402,-0.138877917881328,33,-0.117705718286075,"CHN03",-0.056783227852447,-0.656554505325447,-0.93229254903961,4692.69842988634,2007,"138"
"CHN031","MNM09",2009,"CHN03",0,-0.759680753814191,-0.783168253674582,-0.679397331820267,29,-0.185012981962353,"CHN03",-0.554770044050907,-0.358618191439912,-1.13295615452116,4692.59412603144,2009,"138"
"CHN032","MNM11",2011,"CHN03",0,-0.691381963301398,-0.922567976242557,-0.679314199887878,27,-0.521549300343746,"CHN03",-0.583150776269762,-0.683734613188289,-1.33812119492367,4690.33954443075,2011,"138"
"CHN033","MNM12",2012,"CHN03",1,-0.793830149070587,-0.947974671389355,-0.908002416281524,29,-0.386934772991189,"CHN03",-0.83312631590045,-0.517996545973431,-1.54769901797008,4689.73455409842,2012,"138"
"CHN034","MNM13",2013,"CHN03",0,-0.315738615481039,-1.07520268288747,-0.611066385244207,30,-0.521549300343746,"CHN03",-0.394408539349959,-0.513905270709559,-1.18946489560077,4691.74891548855,2013,"138"
"CHN035","MNM14",2014,"CHN03",1,-0.793830149070587,-0.703142648379838,-0.702291850786228,30,-0.521549300343746,"CHN03",-0.636584683626596,-0.29718057519614,-1.63239326124123,4690.01478583786,2014,"138"
"MINNI","MNN05",2005,"MINNI",0,-2.29640354035202,-2.23788283352834,-1.08587223356431,1,-1.53115825548792,NA,NA,NA,NA,NA,NA,"185"
"STR96","MNS01",2001,"STR96",0,-0.315738615481039,0.370092464933584,-0.76716351589853,34,-0.185012981962353,"STR96",-0.665576606643976,1.76314871450865,0.654024971963975,4709.80980022924,2001,"153"
"STR961","MNS03",2003,"STR96",1,-0.349888010737436,0.467524471374958,-0.369109048583686,44,-0.252320245638632,"STR96",-0.642448611214766,1.8095096545747,0.835757423636389,4710.98273845338,2003,"153"
"STR962","MNS06",2006,"STR96",1,-0.657232568045002,0.165377438114241,-0.696885904966666,40,-0.117705718286075,"STR96",-0.802999096650117,1.73571532616158,0.701112566454149,4709.97916968758,2006,"153"
"STR963","MNS09",2009,"STR96",1,-1.03287591586536,-0.762678407806802,-0.966277681849558,31,-0.386934772991189,"STR96",-0.720598238250071,1.92322738224163,0.766446504115009,4710.98357546489,2009,"153"
"SUR95","MNT01",2001,"SUR95",1,-1.06702531112176,-0.782422019619422,-0.786571141002154,16,-0.31962750931491,"SUR95",-2.8951752979657,-0.519025691762008,-2.48861079826694,4684.47692071722,2001,"132"
"SUR951","MNT03",2003,"SUR95",1,-0.623083172788606,-0.702598207285388,-0.62016565763439,28,-0.454242036667467,"SUR95",-1.36805983402036,-0.630951056193065,-2.23770626455961,4685.49622977977,2003,"132"
"SUR952","MNT04",2004,"SUR95",1,-0.86212893958338,-0.794599945388226,-0.862601140713489,29,-0.386934772991189,"SUR95",-1.78459987233786,-0.585758363874528,-2.29661398302194,4685.32143022602,2004,"132"
"SUR953","MNT06",2006,"SUR95",1,-1.10117470637815,-0.994950046685588,-0.853307643149855,24,-0.925392882401417,"SUR95",-2.22627427095325,-0.768310757478695,-2.30817611563932,4684.63420698803,2006,"132"
"SUR954","MNT08",2008,"SUR95",0,-2.05735777355725,-1.28853613963045,-1.06800918528001,12,-1.06000740975397,"SUR95",-3.52148316920406,-0.649046538604082,-2.86549879092167,4681.92886741653,2008,"132"
"SUR955","MNT09",2009,"SUR95",1,-1.98905898304446,-1.48278093852307,-1.06500799554937,17,-1.19462193710653,"SUR95",-3.40389605361575,-0.539039225592343,-2.74471860445602,4682.97853197683,2009,"132"
"SUR956","MNT11",2011,"SUR95",1,-1.98905898304446,-1.70584311673054,-1.0858539319079,18,-1.32923646445909,"SUR95",-3.28464955478715,-0.715954504240333,-2.91331492345916,4681.43364524117,2011,"132"
"SUR957","MNT99",1999,"SUR95",1,0.503846870672472,-0.0216963021391162,-0.832267492301538,32,0.353445127447875,"SUR95",0.0296754341599427,-0.169245278292113,-1.32222875089304,4692.18313662178,1999,"132"
"CHM13","MOE17",2017,"CHM13",0,-0.349888010737436,0.209170557304419,-0.829557251005816,56,-0.252320245638632,"CHM13",-0.69549439394788,1.59934198891775,0.78448784833785,4709.97959419033,2017,"147"
"APA08","MOH14",2014,"APA08",0,0.33309989439049,0.122124428160764,0.943837464692973,41,0.689981445829267,"APA08",0.998472706981244,-0.965108694447071,0.308259827536111,4698.57333590659,2014,"147"
"GNB10","MOJ14",2014,"GNB10",0,0.879490218492831,0.261692444430975,0.629522051520849,46,0.689981445829267,"GNB10",1.2693294967378,-0.600191483100908,0.106289024721912,4698.69019456767,2014,"147"
"GNB101","MOJ15",2015,"GNB10",0,1.25513356631319,0.756392915121952,1.43196083784832,42,0.55536691847671,"GNB10",1.01241684094867,-0.496711764017671,0.188694622881546,4699.50330783684,2015,"147"
"GNB102","MOJ16",2016,"GNB10",0,1.1868347758004,2.04746120879536,2.16217546851655,44,0.218830600095318,"GNB10",0.760919225046492,-0.401279637677465,0.282138291473056,4700.35060937574,2016,"147"
"GNB103","MOJ17",2017,"GNB10",0,0.60629505644166,0.600689896977728,0.611619967429881,42,-0.252320245638632,"GNB10",1.03540370692997,-0.360135141452056,0.17091597232795,4699.86987330089,2017,"147"
"GNB104","MOJ18",2018,"GNB10",0,1.1185359852876,0.78539644307185,2.08603436442321,41,-1.53115825548792,"GNB10",0.648179731178597,-0.351211434265221,0.106826807465958,4699.54243197299,2018,"147"
"MOY82","MOO93",1993,"MOY82",0,-0.452336196506624,-0.381851384882674,-0.92746776051376,41,-0.656163827696303,"MOY82",-0.683814494249576,2.00260404087343,0.754836336623656,4711.18948553111,1993,"155"
"MOY821","MOO95",1995,"MOY82",0,-1.30607107791653,-1.3240467649388,-1.04863863988069,32,-0.723471091372581,"MOY82",-1.03076312997714,2.26664651081812,0.528319120827963,4710.82520622056,1995,"155"
"MOY822","MOO96",1996,"MOY82",1,-1.44266865894212,-1.64816961515397,-1.08855110220326,35,-0.723471091372581,"MOY82",-2.12546297564289,2.48478751631796,0.706705401694666,4712.56537575021,1996,"155"
"DIC94","MOU00",2000,"DIC94",1,0.128203522852112,-0.202484187812262,-0.837579860976068,30,0.891903236858103,"DIC94",0.339677920599493,0.0143132581874072,0.815361589707349,4704.74569526656,2000,"147"
"DIC941","MOU01",2001,"DIC94",0,0.33309989439049,0.125743440761192,-0.624685479698192,36,1.29574681891577,"DIC94",0.598391435848514,0.506883809370116,0.905804337326692,4706.93082028391,2001,"147"
"DIC942","MOU02",2002,"DIC94",1,0.913639613749227,0.291772987974952,-0.531046282213984,38,1.29574681891577,"DIC94",0.664256834923336,0.340244617996269,0.759179807521841,4705.54367591897,2002,"147"
"DIC943","MOU05",2005,"DIC94",1,0.230651708621301,-0.210875025564692,-0.676020778785669,46,1.69959040097345,"DIC94",0.874457831725938,0.429491914153359,0.693875227496253,4705.48341958711,2005,"147"
"DIC944","MOU06",2006,"DIC94",1,-0.691381963301398,-0.294891573942402,-0.687153260085685,41,1.834204928326,"DIC94",0.300222267660833,0.510891613228734,0.950247387380523,4707.19266369418,2006,"147"
"DIC945","MOU08",2008,"DIC94",1,-0.349888010737436,-0.819354927475121,-0.901373666794666,31,2.64189209244134,"DIC94",0.143281101237918,0.588021194140889,0.851652643201981,4706.90518080036,2008,"147"
"DIC946","MOU09",2009,"DIC94",1,-0.623083172788606,-0.805028023157517,-0.902275973867741,28,2.30535577405995,"DIC94",0.172703367331493,0.70198395333365,1.08005807412879,4708.56932437714,2009,"147"
"DIC947","MOU99",1999,"DIC94",1,0.0257553370829236,-0.328275678459952,-0.891906429532691,42,0.757288709505546,"DIC94",0.792959374303161,0.22280472215409,0.782769790670543,4705.27483394393,1999,"147"
"BIE97","MOZ01",2001,"BIE97",0,1.05023719477481,1.55666384001173,1.9951266894989,41,-1.19462193710653,"BIE97",-0.0732263333328473,-1.35558893608064,0.513670080931794,4698.38849165724,2001,"142"
"BIE971","MOZ02",2002,"BIE97",1,1.25513356631319,1.76727836420619,1.5226984623175,39,-1.19462193710653,"BIE97",0.474414799516369,-0.965703775904926,0.466968087223068,4699.45754519309,2002,"142"
"BIE972","MOZ03",2003,"BIE97",1,-0.0083940581734727,0.572336432283991,0.619755161103766,33,-0.992700146077695,"BIE97",-0.0962999750407989,-1.43736906570491,0.568525531431999,4698.41586866173,2003,"142"
"BIE973","MOZ05",2005,"BIE97",1,0.60629505644166,1.52945845046157,2.01266894617463,32,-0.992700146077695,"BIE97",0.125548199560385,-1.34167517200049,0.720264127030654,4699.58958636747,2005,"142"
"BIE974","MOZ07",2007,"BIE97",0,0.879490218492831,1.42726022217756,1.70226978491474,39,-0.79077835504886,"BIE97",0.102273405608949,-1.22780391075672,0.539827056973361,4698.97041016264,2007,"142"
"BIE975","MOZ09",2009,"BIE97",0,-0.827979544326984,0.0475025995637813,1.9636761950668,29,-0.925392882401417,"BIE97",-0.0868444050555879,-1.47161375164184,0.470489416865886,4697.75162392863,2009,"142"
"THS98","MRG03",2003,"THS98",1,1.42588054259517,0.713637054957622,1.07732329837579,29,-0.79077835504886,"THS98",1.39127094183681,-0.151133613670827,0.163985713787966,4700.54404772959,2003,"139"
"THS981","MRG06",2006,"THS98",0,0.98193840426202,0.418027745405358,1.12102444227269,31,-0.858085618725138,"THS98",1.21488982606813,-0.221379449396624,0.254326296138808,4700.80891819847,2006,"139"
"ALB94","MRN01",2001,"ALB94",0,-0.349888010737436,0.495921402447875,-0.765129679750953,36,-0.185012981962353,"ALB94",-0.71567178622099,1.52594862110355,0.977580969561979,4710.80750690033,2001,"153"
"ALB941","MRN98",1998,"ALB94",1,-0.793830149070587,0.175362860067312,-0.932311088997171,41,-0.050398454609796,"ALB94",-0.454459126388438,1.74392185771818,0.781319424641166,4710.45504217271,1998,"153"
"ALB942","MRN99",1999,"ALB94",0,-0.349888010737436,0.530584332751636,-0.955029964997145,51,-0.185012981962353,"ALB94",-0.52301934564231,1.43656397114689,0.954783423646278,4710.37532575041,1999,"153"
"MAR93","MRY02",2002,"MAR93",1,-0.281589220224643,0.727256085989952,-0.790947507390975,34,-0.386934772991189,"MAR93",-1.02795824237264,1.8147272646703,0.87456317704865,4711.21722924083,2002,"153"
"MAR931","MRY04",2004,"MAR93",0,-0.827979544326984,0.0991568752588127,-1.01459558940709,45,-0.117705718286075,"MAR93",-1.25507041083949,1.84714146739878,0.954939141314339,4711.77661483883,2004,"153"
"MAR932","MRY05",2005,"MAR93",0,-0.554784382275813,-0.104378764982069,-0.986122164701525,40,-0.252320245638632,"MAR93",-0.922862443280131,1.82646322331881,0.796236160972442,4710.81987484303,2005,"153"
"MAR933","MRY06",2006,"MAR93",0,-0.623083172788606,0.319490506192453,-0.693396515557187,41,-0.117705718286075,"MAR93",-0.806641893845759,1.68706955158995,0.914812207062851,4711.0065611794,2006,"153"
"MAR934","MRY97",1997,"MAR93",1,-1.06702531112176,0.324223358127497,-0.999814555452572,32,-0.252320245638632,"MAR93",-0.578861070073917,1.52437320795034,0.577254830478638,4708.56668171601,1997,"153"
"MAR935","MRY98",1998,"MAR93",0,-1.06702531112176,0.452142739729439,-0.92547145747263,40,-0.050398454609796,"MAR93",-0.849502467268223,1.97926798832097,0.837390338416237,4711.5708775225,1998,"153"
"MAR936","MRY99",1999,"MAR93",0,-0.58893377753221,0.384288196441725,-0.969210523852341,47,-0.185012981962353,"MAR93",-0.722805720648953,1.91236371184474,0.790196210514074,4711.07914125163,1999,"153"
"IVY95","MST99",1999,"IVY95",0,1.56247812362076,0.67284965363436,-0.749935242519714,45,0.757288709505546,"IVY95",0.692991698334799,0.447258629918299,0.884861777225196,4706.6105027001,1999,"147"
"TNG99","MTT04",2004,"TNG99",0,1.1868347758004,1.3798916905819,1.47865398791702,48,-0.454242036667467,"TNG99",0.804456552565827,-0.673914915029038,0.123954797579934,4698.53738178964,2004,"130"
"TNG991","MTT06",2006,"TNG99",1,2.21131663349229,1.68118249455781,2.15285988376144,46,-0.858085618725138,"TNG99",1.02631162161435,-0.528953361339965,0.269758950142135,4699.84600586659,2006,"130"
"TNG992","MTT14",2014,"TNG99",0,0.640444451698057,0.0796266815879969,0.52557297998334,49,-1.26192920078281,"TNG99",1.34812289009174,-0.321632001795346,0.191715112293519,4700.11734583962,2014,"130"
"DIC96","MUF99",1999,"DIC96",0,-0.998726520608965,-1.17825176224529,-0.939356586281116,12,0.757288709505546,"DIC96",0.0912475791079586,0.553357970567342,1.0411065629792,4707.84487476677,1999,"147"
"BUT06","MYF10",2010,"BUT06",0,-0.691381963301398,0.409458876060672,2.18043460049915,38,-0.454242036667467,"BUT06",-0.106557015718419,-1.34355499403828,0.647545593783755,4699.17710873684,2010,"144"
"BUT061","MYF11",2011,"BUT06",0,-0.0766928486862653,0.340462246057664,1.83256307108444,37,-0.656163827696303,"BUT06",0.429951327267327,-1.12487510614116,0.632871644402231,4699.84105327066,2011,"144"
"NAK89","NAI96",1996,"NAK89",1,-0.144991639199058,-0.692124739822528,-0.552094791691572,23,0.084216072742761,"NAK89",-0.173416410951034,-0.878734824961424,-1.03651183581724,4691.35863699877,1996,"143"
"SQU01","NAN05",2005,"SQU01",0,-0.384037405993832,-0.903627245822631,-0.376705585849962,5,0.891903236858103,NA,NA,NA,NA,NA,NA,"143"
"SQU011","NAN06",2006,"SQU01",0,-2.5354493071468,-2.3330314123124,-1.09769328429109,1,1.02651776421066,NA,NA,NA,NA,NA,NA,"143"
"SEQ05","NAV08",2008,"SEQ05",1,-1.30607107791653,-0.341614546990404,0.86217286153826,11,2.64189209244134,"SEQ05",-0.98091682639267,-1.62232426545066,0.889825511535738,4699.57917721959,2008,"147"
"SEQ051","NAV09",2009,"SEQ05",1,-0.930427730096173,-0.144962363976981,1.68559603162253,30,2.30535577405995,"SEQ05",-0.0306904985675011,-1.19615968447154,0.503388426881151,4698.87486788325,2009,"147"
"SEQ052","NAV10",2010,"SEQ05",1,-0.657232568045002,0.262980358915955,1.99385654444473,33,2.30535577405995,"SEQ05",0.0189668492254465,-1.42326054150127,0.71996017655384,4699.30961336974,2010,"147"
"SEQ053","NAV13",2013,"SEQ05",0,-0.827979544326984,0.509996590606523,1.93515219300452,23,1.63228313729717,"SEQ05",-0.0417884973128701,-1.56271958106761,0.399953978121382,4697.0470000552,2013,"147"
"STA97","NEB01",2001,"STA97",0,-0.144991639199058,0.13116101631387,-0.669949873671626,35,0.286137863771597,"STA97",0.281167975932948,0.406257736376631,1.03928320149617,4707.33295567913,2001,"144"
"STA971","NEB03",2003,"STA97",1,0.33309989439049,-0.208293619460849,-0.373831005220538,40,0.286137863771597,"STA97",0.514010950085591,0.812662426954476,0.832177020913493,4707.56264569871,2003,"144"
"STA972","NEB04",2004,"STA97",0,-0.110842243942662,-0.430963105999683,-0.848661775545048,39,0.689981445829267,"STA97",-0.163728774834839,0.822660650027032,0.991928071303074,4708.48881021419,2004,"144"
"STA973","NEB06",2006,"STA97",1,0.162352918108509,0.216622446728483,-0.502709727010114,41,-0.117705718286075,"STA97",0.210415151362487,0.680880903137321,0.95600610975688,4707.80462934503,2006,"144"
"STA974","NEB07",2007,"STA97",0,0.0257553370829236,-0.160353366760302,-0.804396846003675,53,0.15152333641904,"STA97",-0.0401614492234993,1.22205976641259,0.822001310793832,4708.90221796517,2007,"144"
"STA975","NEB08",2008,"STA97",0,-0.793830149070587,-0.686882078364451,-0.884032061908208,32,-0.31962750931491,"STA97",0.0789520038213185,0.430414486322746,0.941907383237575,4706.87159681287,2008,"144"
"STA976","NEB09",2009,"STA97",0,-1.13532410163455,-1.30112829163708,-0.990336719522351,22,-0.521549300343746,"STA97",-0.165144789980489,1.05759000477552,1.0739279240306,4709.74801317467,2009,"144"
"SPL98","NEC02",2002,"SPL98",1,1.152685380544,1.72492552875937,1.1115626679408,16,-0.858085618725138,"SPL98",0.123809538986685,-1.34614351293266,0.477660663879569,4698.21962927844,2002,"139"
"SPL981","NEC05",2005,"SPL98",1,-0.247439824968247,1.020138750318,1.19077519622232,14,-0.858085618725138,"SPL98",-0.633204942163458,-1.25743279731584,0.951139751220373,4701.16615182444,2005,"139"
"SPL982","NEC06",2006,"SPL98",1,0.503846870672472,0.445902226268056,0.838958366946401,19,-0.858085618725138,"SPL98",-0.0238028831759543,-1.31661280980054,0.772881302982827,4699.96888872672,2006,"139"
"SPL983","NEC08",2008,"SPL98",1,-0.725531358557795,0.0213911769415671,1.14320931498334,15,-0.925392882401417,"SPL98",0.288526640409485,-0.944315214213867,0.499214534195488,4699.7105650546,2008,"139"
"SPL984","NEC10",2010,"SPL98",1,-0.896278334839776,-0.533503817174428,0.85879947805209,18,-0.992700146077695,"SPL98",0.320879059302124,-1.20847661937179,0.691008166489825,4699.88053955702,2010,"139"
"IND92","NEP96",1996,"IND92",1,0.0599047323393199,-0.209458449013519,-0.569766454476525,30,0.488059654800432,"IND92",-0.437744145768902,-0.539800571315718,-1.69588334182201,4688.83271120784,1996,"133"
"IND921","NEP97",1997,"IND92",0,-0.349888010737436,0.43362170996231,-0.479719214625571,17,0.622674182152989,"IND92",-1.37885109846601,-0.304003384371699,-2.15519413975584,4687.07215427383,1997,"133"
"IND922","NEP98",1998,"IND92",1,-0.725531358557795,-0.622968353638705,-0.729042158580945,23,0.622674182152989,"IND92",-0.391755150289859,-0.485256183874573,-1.56199857106232,4689.76637687117,1998,"133"
"IND923","NEP99",1999,"IND92",0,0.230651708621301,-0.543732332287456,-0.960494131746952,21,0.622674182152989,"IND92",-1.38831312928813,-0.688769089161707,-2.35192698905996,4684.66120372575,1999,"133"
"DOC94","NET01",2001,"DOC94",0,0.674593846954453,0.499276645925794,-0.39765800535967,33,1.29574681891577,"DOC94",0.688698162583256,0.190586419432674,0.880404737784198,4705.71014303274,2001,"147"
