"","id","year","degree","strength","eigen","mat","end","start","death","DeathYear","BirthYear","lastSeen","matSize","HRO2","LifetimeE","LifetimeN","centroid","sex","matriline"
"2805","MEE03",2017,-1.66714437955205,-0.820079104838585,-1.16897051719579,19,14.5,14,1,2017,2003,2017,-2.45357070991977,-0.477545839401213,1.44651799296271,0.695151076769441,4710.47958410777,1,"147"
"2806","MEE05",2008,-1.34142073812982,-0.575538972606179,-1.10577505928034,62,4,3,0,NA,2005,2018,-1.63824442289269,-1.36504773125693,0.688637722304928,1.49673728147408,4711.50988852834,1,"147"
"2807","MEE05",2009,-0.588184817340916,-0.400430498450948,-0.935450583641046,57,5,4,0,NA,2005,2018,-0.8229181358656,-0.345037998395113,1.27738590077409,0.676899004463223,4709.74718331076,1,"147"
"2808","MEE05",2010,-0.974981641529813,-0.407559556990205,-0.712169494734042,57,6,5,0,NA,2005,2018,-1.09469356487463,-0.318450435431091,1.18390978626185,0.774597372708044,4709.86855643201,1,"147"
"2809","MEE05",2011,-0.954623913940923,-0.347733681301065,-0.771640803855929,55,7,6,0,NA,2005,2018,-0.279367277847543,-0.613969552751206,1.11090608409111,0.752661100135295,4709.48380086477,1,"147"
"2810","MEE05",2012,-0.974981641529813,-0.471044449631463,-1.09523025552326,46,8,7,0,NA,2005,2018,-1.63824442289269,-0.444948351617578,0.958138057123143,0.879550077219641,4709.52214790389,1,"147"
"2811","MEE05",2013,-0.934266186352034,-0.44215945405851,-0.822130505614214,47,9,8,0,NA,2005,2018,-1.09469356487463,-0.712046475521002,1.20203598100122,0.721324325291654,4709.67744797295,1,"147"
"2812","MEE05",2014,-1.03605482429648,-0.475341078379969,-0.79302348351245,33,10,9,0,NA,2005,2018,-3.54067242595588,-0.225204441051234,1.18068554635452,0.663532718839898,4709.31413061529,1,"147"
"2813","MEE05",2015,-0.669615727696473,-0.363106955004779,-0.569401314321254,31,11,10,0,NA,2005,2018,-1.09469356487463,-0.781623073413831,1.32848544919344,0.768488724790085,4710.3886386046,1,"147"
"2814","MEE05",2016,-0.852835275996477,-0.217428404766183,-0.604487772026795,26,12,11,0,NA,2005,2018,-0.8229181358656,-0.267942053850955,0.967676787275145,0.784154539671236,4709.09275556115,1,"147"
"2815","MEE05",2017,-1.01569709670759,-0.316005909176203,-0.932327698140764,19,13,12,0,NA,2005,2018,-2.45357070991977,-0.499646155180299,1.14620993580261,0.795840971690196,4709.82886361589,1,"147"
"2816","MEE05",2018,-0.445680724218691,-0.339450688083842,1.47569293760009,0,14,13,0,NA,2005,2018,-4.627774141992,-0.255935603970783,1.18469698033222,0.497513589212778,4708.51896574553,1,"147"
"2817","MEE11",2014,-1.17855891741871,-0.61520452748703,-0.956299027691888,33,4,3,0,NA,2011,2018,-3.54067242595588,-0.167905013279816,1.10216310093869,0.828124717918423,4709.81892218498,1,"147"
"2818","MEE11",2015,-0.628900272518695,-0.383374144926319,-0.559873090860897,31,5,4,0,NA,2011,2018,-1.09469356487463,-0.0915640884356371,0.957307562392158,0.742821496558565,4708.85154834004,1,"147"
"2819","MEE11",2016,-1.13784346224093,-0.295853417151454,-0.720513641165905,26,6,5,0,NA,2011,2018,-0.8229181358656,-0.99100738905794,1.34554492965284,0.63602441844827,4709.80690061288,1,"147"
"2820","MEE11",2017,-1.23963210018537,-0.497957143353536,-1.03141362554881,19,7,6,0,NA,2011,2018,-2.45357070991977,-0.101107872095406,1.02711948128949,0.462883541017572,4707.75056437475,1,"147"
"2821","MEE11",2018,-0.588184817340916,-0.464160965850848,0.632304663348475,0,8,7,0,NA,2011,2018,-4.627774141992,-0.179854453595293,1.47667749171045,0.363683696366926,4708.97623901584,1,"147"
"2822","MEG00",2003,-1.03605482429648,-0.484874890888567,-0.772845371995303,19,4,3,0,2008,2000,2008,0.80773443818857,-0.213334520577356,1.40638346565935,0.641619280184645,4710.06561467988,1,"153"
"2823","MEG00",2004,-0.689973455285363,-0.446306465233931,-1.09059557156902,21,5,4,0,2008,2000,2008,-0.00759184883851511,-0.920329488669982,1.44642124487786,0.763082079454809,4710.81082139247,1,"153"
"2824","MEG00",2005,-1.01569709670759,-0.555860084023568,-1.13419922637492,19,6,5,0,2008,2000,2008,-0.279367277847543,-1.35334435810216,1.78219453893478,0.400157747030815,4710.31633815558,1,"153"
"2825","MEG00",2006,-1.03605482429648,-0.523987035919239,-0.968217974879108,21,7,6,0,2008,2000,2008,-0.00759184883851511,-0.884608135798996,1.5786243408538,0.76238925609461,4711.31028117519,1,"153"
"2826","MEG00",2007,-1.21927437259648,-0.635780238148471,-1.15504355679152,19,8,7,0,2008,2000,2008,0.535959009179542,-1.01763655334914,1.66753304945834,0.463933465672142,4710.19153807441,1,"153"
"2827","MEG06",2009,-1.09712800706315,-0.549487965141646,-1.06730095512618,17,4,3,0,NA,2006,2018,0.535959009179542,-0.797898222358624,1.35568922854888,0.732877631732563,4710.31827409307,1,"153"
"2828","MEG06",2010,-0.934266186352034,-0.42323917730338,-0.757071801644251,14,5,4,0,NA,2006,2018,0.535959009179542,-1.29321166421206,1.66038844092297,0.65374888956214,4711.09094738023,1,"153"
"2829","MEG06",2011,-1.07677027947426,-0.451417465445969,-0.908255114867356,12,6,5,0,NA,2006,2018,-0.551142706856572,-0.749425867761698,1.53407437371116,0.492893144077858,4709.8252873114,1,"153"
"2830","MEG06",2012,-1.21927437259648,-0.530272184756672,-1.13634009879435,11,7,6,0,NA,2006,2018,0.264183580170513,-1.57589918162726,1.69154252497778,0.700550725941555,4711.43790688579,1,"153"
"2831","MEG06",2013,-0.954623913940923,-0.407594109109399,-0.824665100564249,10,8,7,0,NA,2006,2018,0.264183580170513,-0.96125374542412,1.253047138444,0.791525049098134,4710.21415665455,1,"153"
"2832","MEG06",2014,-1.34142073812982,-0.647751210151121,-1.02938831284315,6,9,8,0,NA,2006,2018,0.264183580170513,-1.03477583888384,1.76459083536076,0.610000913032439,4711.27373116112,1,"153"
"2833","MEG06",2015,-0.995339369118702,-0.562122641530502,-0.919768154406906,5,10,9,0,NA,2006,2018,0.80773443818857,-1.23258329491012,1.95530807699876,0.466902646487136,4711.30060039671,1,"153"
"2834","MEG06",2016,-1.15820118982982,-0.556069179723148,-0.98064460313489,6,11,10,0,NA,2006,2018,0.535959009179542,-1.32990689789634,1.75831964739958,0.541032174715222,4710.9132073711,1,"153"
"2835","MEG06",2017,-1.09712800706315,-0.497865211665283,-1.06445778947481,3,12,11,0,NA,2006,2018,0.264183580170513,-1.09638462341262,1.5928331698931,0.581524429095568,4710.48143337298,1,"153"
"2836","MEG06",2018,-0.48639617939647,-0.435751553511206,0.535109568249161,0,13,12,0,NA,2006,2018,-0.279367277847543,-0.422330691053787,1.61326272038111,0.354340875884955,4709.45014151171,1,"153"
"2837","MEL75",1978,1.42723021395912,0.441866100536471,0.688809871653338,15,4,3,0,1983,1975,1983,0.80773443818857,0.492399914734372,-0.501695613283783,-0.23920352380408,4698.50839260019,1,"140"
"2838","MEL75",1979,2.26189704510359,0.890246580227486,0.810446059319619,14,5,4,0,1983,1975,1983,0.80773443818857,1.55702483486735,-0.358760323286845,-0.148392866368007,4699.49534722921,1,"140"
"2839","MEL75",1980,2.46547432099248,1.12750884522001,1.05938949638771,15,6,5,0,1983,1975,1983,0.535959009179542,0.563749876607753,-0.888403707231527,-0.305158928945666,4696.71556554815,1,"140"
"2840","MEL75",1981,2.22118158992581,0.672312608175039,0.520806384491256,14,7,6,0,1983,1975,1983,NA,0.899545771179217,-0.64009941542467,-0.85248689204814,4694.98822256945,1,"140"
"2841","MEL75",1982,1.61044976225913,0.821057354706535,0.961405321142001,13,8,7,0,1983,1975,1983,0.264183580170513,0.514714335942791,-0.793348600950616,-0.358797889183047,4696.81527426281,1,"140"
"2842","MEL76",1979,1.65116521743691,0.353969665566051,0.165226111555347,14,4,3,0,1989,1976,1989,0.80773443818857,1.15984871717911,-0.628643325604082,-0.210353961776705,4698.16636911411,1,"140"
"2843","MEL76",1980,2.50618977617026,1.04588334023321,0.872509313683997,15,5,4,0,1989,1976,1989,0.535959009179542,0.733422331307064,-0.666589118422182,-0.348293810482009,4697.34868665105,1,"140"
"2844","MEL76",1981,2.16010840715914,0.989285062826071,1.00513171324461,14,6,5,0,1989,1976,1989,NA,1.00880294581071,-0.701664275083283,-0.309857972767438,4697.40290093729,1,"140"
"2845","MEL76",1982,1.69188067261468,1.15192364531966,1.55220363239739,13,7,6,0,1989,1976,1989,0.264183580170513,0.46094270761354,-0.799334860123906,-0.285097527262749,4697.15227359981,1,"140"
"2846","MEL76",1983,1.54937657949246,1.24323780343571,1.99755597967895,12,8,7,0,1989,1976,1989,0.264183580170513,0.596769509420934,-0.571920272262223,-0.00631533910551413,4699.3781331727,1,"140"
"2847","MEL76",1984,1.42723021395912,0.82782684453246,1.88787495018929,15,9,8,0,1989,1976,1989,NA,0.28236717299662,-0.609855174506924,0.244070964648749,4700.45610671332,1,"140"
"2848","MEL76",1985,1.18293748289245,0.641920706891573,1.41514268570914,21,10,9,0,1989,1976,1989,NA,0.114334306290143,-0.807652487438361,0.156885918959876,4699.27817976834,1,"140"
"2849","MEL76",1986,1.6715229450258,0.964553939874637,1.79314606524831,18,11,10,0,1989,1976,1989,0.264183580170513,0.145113616575925,-0.777223860174534,-0.0592107364586489,4698.33904065454,1,"140"
"2850","MEL76",1987,1.59009203467024,1.31585373743329,1.9370340056936,18,12,11,0,1989,1976,1989,0.80773443818857,0.446753092470019,-0.576890978077993,0.184321001501248,4700.28981834391,1,"140"
"2851","MEL76",1988,1.65116521743691,1.63273412197138,2.00578611601705,18,13,12,0,1989,1976,1989,0.264183580170513,0.0859135483038272,-0.778206489230523,0.00433471472432322,4698.64550036694,1,"140"
"2852","MEL76",1989,0.67399429317022,0.175485967026645,0.140157005604177,13,13.5,13,1,1989,1976,1989,-1.36646899388366,-0.56088008801077,-0.906173921124333,0.708545940481285,4701.59637709561,1,"140"
"2853","MEL77",1980,1.75295385538135,0.62428412935885,0.412676597933646,15,4,3,0,1983,1977,1983,0.535959009179542,0.441885311304805,-0.559245040463795,-0.0532731698799857,4699.1971194117,1,"140"
"2854","MEL77",1981,1.97688885885913,0.841413447014097,0.941262090366633,14,5,4,0,1983,1977,1983,NA,0.972239674036546,-0.508841907595691,-0.423916374718011,4697.57953526967,1,"140"
"2855","MEL77",1982,1.50866112431468,0.919522618305157,1.30496229479386,13,6,5,0,1983,1977,1983,0.264183580170513,0.502576660945171,-0.831370027338626,-0.102470120849668,4697.92192197056,1,"140"
"2856","MEL77",1983,0.042904737914652,-0.325781002849067,-0.461072633872365,12,6.5,6,1,1983,1977,1983,0.264183580170513,0.81216433710709,-0.227455384443823,0.219086550914603,4701.78862405749,1,"140"
"2857","MHO67",1974,1.99724658644802,4.85405540466953,1.84105132884779,2,8,7,0,1978,1967,1978,0.80773443818857,1.25204818897175,-0.536769123519051,-0.0173320059310808,4699.45805464226,1,"139"
"2858","MHO67",1975,2.11939295198136,7.52673625595574,2.04674633592695,3,9,8,0,1978,1967,1978,NA,0.911622763164909,-0.653310861286683,0.110951033753883,4699.64099549788,1,"139"
"2859","MHO67",1976,1.63080748984802,0.653802767488238,1.3849667846273,4,10,9,0,1978,1967,1978,NA,1.01507678469135,-0.661547595912526,-0.00710026316354754,4699.0333990733,1,"139"
"2860","MHO67",1977,1.50866112431468,0.768032709075719,1.35598916725647,5,11,10,0,1978,1967,1978,0.80773443818857,0.703360707039168,-0.648233897451324,-0.0310392597306378,4698.96718022253,1,"139"
"2861","MHO67",1978,0.470417017281327,-0.263718461938139,-0.407094556630312,5,11.5,11,1,1978,1967,1978,0.80773443818857,0.439725144220717,-0.484512925679928,0.487322953088484,4702.12028777627,1,"139"
"2862","MIC14",2017,-1.05641255188537,-0.661086647198496,-0.78933240674773,0,4,3,0,NA,2014,2018,0.80773443818857,-0.264690602119882,0.0438847531471658,-1.51493670368498,4694.35604470037,1,"130"
"2863","MIC14",2018,-1.11748573465204,-0.677346715061409,-0.904520412417238,0,5,4,0,NA,2014,2018,0.80773443818857,-0.890636585350094,0.798841631255318,-2.46478952184052,4692.59085734218,1,"130"
"2864","MLD04",2007,0.0225470103257627,-0.318958414233375,0.646671743690732,2,4,3,0,2009,2004,2009,0.80773443818857,0.818427358626453,-0.681023927858866,0.21007974971032,4700.01948425991,1,"136"
"2865","MLD04",2008,-0.140314810385352,-0.216497335710095,1.06071495925235,1,5,4,0,2009,2004,2009,NA,0.756640154929014,-0.676335207390924,-0.0469744413501703,4698.78250772485,1,"136"
"2866","MLR96",1999,-0.262461175918687,-0.402227305366013,-0.898617305953053,5,4,3,0,2015,1996,2015,0.264183580170513,0.298757155406148,-0.301344041534208,-1.19019020937015,4694.62819825402,1,"135"
"2867","MLR96",2000,-0.75104663805203,-0.367790626699933,-0.876463196869079,6,5,4,0,2015,1996,2015,NA,-0.511521149810191,-0.641359442289504,-1.03310551295141,4694.10173997204,1,"135"
"2868","MLR96",2001,-0.588184817340916,-0.225114821269809,0.145983884187963,7,6,5,0,2015,1996,2015,NA,-0.824299245694298,-0.641512498650469,-1.43411168653428,4692.14364569453,1,"135"
"2869","MLR96",2002,-0.323534358685355,-0.416051996543377,-0.376933986287847,7,7,6,0,2015,1996,2015,NA,0.0117763500691796,-0.611411116619911,-1.30057214373311,4692.91001140793,1,"135"
"2870","MLR96",2003,-0.48639617939647,-0.453078257933552,-0.184133172534818,7,8,7,0,2015,1996,2015,0.80773443818857,0.173402643442502,-0.60913552862243,-1.5588659830344,4691.65780504543,1,"135"
"2871","MLR96",2004,-0.77140436564092,-0.475865734245455,-0.721746740566665,5,9,8,0,2015,1996,2015,0.535959009179542,-0.327708706911986,-0.380384282164819,-1.65043816202744,4692.0808633842,1,"135"
"2872","MLR96",2005,-0.934266186352034,-0.519701911793217,-0.646043976236321,4,10,9,0,2015,1996,2015,NA,0.00430896735808236,-0.323446938256405,-1.4912673853333,4693.07442006467,1,"135"
"2873","MLR96",2006,-0.873193003585366,-0.504448400763587,-0.656191329642958,6,11,10,0,2015,1996,2015,NA,-0.693998437669407,-0.359698372681102,-2.05200745928927,4690.19928237902,1,"135"
"2874","MLR96",2007,-0.832477548407588,-0.47589356898482,-0.749643633869018,7,12,11,0,2015,1996,2015,NA,-0.966293411274623,-0.381887925363551,-2.06146069933757,4690.06873718322,1,"135"
"2875","MLR96",2008,-0.812119820818698,-0.476229793903604,-0.678102633080715,8,13,12,0,2015,1996,2015,NA,-0.282308730001998,-0.561689266854776,-1.4445936558026,4692.39609003398,1,"135"
"2876","MLR96",2009,-1.11748573465204,-0.606400526653196,-0.871967278666789,9,14,13,0,2015,1996,2015,NA,-0.619003073905083,-0.913733654177364,-1.3442226192492,4691.54703103616,1,"135"
"2877","MLR96",2010,-1.21927437259648,-0.657070390826621,-0.975241062552501,6,15,14,0,2015,1996,2015,0.80773443818857,-0.560165075467863,-0.399384058022781,-1.82345777739853,4691.16400122321,1,"135"
"2878","MLR96",2011,-0.832477548407588,-0.512541436415492,-0.609658616005445,6,16,15,0,2015,1996,2015,NA,0.334555413146148,-0.446272899846529,-1.4689964006447,4692.71596055267,1,"135"
"2879","MLR96",2012,-1.05641255188537,-0.573142924368306,-0.974609122220545,4,17,16,0,2015,1996,2015,NA,-1.90258077068627,-0.649396247866273,-2.28538733371342,4687.95815632089,1,"135"
"2880","MLR96",2013,-1.44320937607427,-0.719582496936405,-0.983561791323604,3,18,17,0,2015,1996,2015,NA,-0.874522789366937,-0.239357874565675,-2.17215219465211,4690.07051746122,1,"135"
"2881","MLR96",2014,-1.5653557416076,-0.714349346718975,-1.02665375869386,2,19,18,0,2015,1996,2015,NA,-2.27669216413996,-0.255713852975844,-2.12326907933489,4690.24692957735,1,"135"
"2882","MNG09",2012,-0.710331182874252,-0.495741844803268,-0.637836057245462,17,4,3,0,NA,2009,2018,0.80773443818857,0.792550628980463,-0.606018926725765,-0.618798585671428,4696.25859934552,1,"138"
"2883","MNG09",2013,-1.11748573465204,-0.62845145732567,-0.546611403959033,15,5,4,0,NA,2009,2018,0.535959009179542,-0.523306694822157,-0.29260903083498,-1.17710226784826,4694.72531115351,1,"138"
"2884","MNG09",2014,-1.32106301054093,-0.622453439688656,-0.859373884470348,15,6,5,0,NA,2009,2018,0.80773443818857,-0.112181476010767,-0.355889320074991,-1.59923662953847,4692.42397167224,1,"138"
"2885","MNG09",2015,-1.3821361933076,-0.618127860848769,-0.970583173500173,12,7,6,0,NA,2009,2018,0.535959009179542,-1.62788349143363,-0.734309787898102,-2.56990098305369,4686.2463292446,1,"138"
"2886","MNG09",2016,-1.48392483125204,-0.672897484509652,-1.12486196437166,13,8,7,0,NA,2009,2018,0.80773443818857,-2.53743980868568,-0.511852764734746,-2.84852483012793,4685.73235421335,1,"138"
"2887","MNG09",2017,-1.46356710366316,-0.624541007219611,-1.0776362604781,3,9,8,0,NA,2009,2018,NA,-1.95044506390264,-0.507801057786219,-2.85205661449677,4685.73052469558,1,"138"
"2888","MNG09",2018,-1.23963210018537,-0.623909551198416,-1.02325156110467,0,10,9,0,NA,2009,2018,0.535959009179542,-2.78376028917562,-0.543598583771512,-2.96119690252813,4685.06159837456,1,"138"
"2889","MNS12",2015,-0.77140436564092,-0.355123538420803,-0.649002849459152,5,4,3,0,NA,2012,2018,0.80773443818857,-0.299125695880569,1.06545858107642,0.636266682415273,4708.74275927861,1,"153"
"2890","MNS12",2016,-0.974981641529813,-0.273901261025777,-0.696514398349882,6,5,4,0,NA,2012,2018,0.535959009179542,-1.05751443759739,1.36459090401369,0.816850313026126,4710.76204485377,1,"153"
"2891","MNS12",2017,-1.19891664500759,-0.434876507749102,-1.00712494281393,3,6,5,0,NA,2012,2018,0.264183580170513,-1.29470979733772,1.56935408226949,0.815812765449379,4711.53580815825,1,"153"
"2892","MNS12",2018,-0.567827089752027,-0.404757366427174,0.862393443136812,0,7,6,0,NA,2012,2018,-0.279367277847543,-0.476735335077341,1.43815415050026,0.466534575761707,4709.33178004461,1,"153"
"2893","MNX89",1993,-0.608542544929805,-0.188743901764386,-0.82983568177901,10,5,4,0,2005,1989,2005,0.535959009179542,-0.560720387048288,1.41398633452604,0.849265090403191,4711.10815588547,1,"153"
"2894","MNX89",1994,-0.873193003585366,-0.319662849064079,-1.05771273156886,15,6,5,0,2005,1989,2005,0.264183580170513,-0.526623905249948,1.2909805353354,0.68676702363638,4709.84706200405,1,"153"
"2895","MNX89",1995,-1.05641255188537,-0.438999307499875,-1.02909169730331,16,7,6,0,2005,1989,2005,0.264183580170513,-0.903662337138903,1.3781055778046,0.762518439821774,4710.54822755991,1,"153"
"2896","MNX89",1996,-1.11748573465204,-0.430282237361488,-1.06148938275856,20,8,7,0,2005,1989,2005,0.264183580170513,-1.05790048756917,1.3717838204081,0.793596630727087,4710.67589063169,1,"153"
"2897","MNX89",1997,-1.23963210018537,-0.374194528898485,-1.09354590283749,19,9,8,0,2005,1989,2005,0.535959009179542,-1.47671091047411,1.27457006322985,0.980125691477307,4711.21667455439,1,"153"
"2898","MNX89",1998,-1.13784346224093,-0.20514871766873,-0.992757731200034,22,10,9,0,2005,1989,2005,0.264183580170513,-0.597677276424167,1.37835106338765,0.804668862504313,4710.754918617,1,"153"
"2899","MNX89",1999,-0.75104663805203,-0.246194438699335,-1.03263126799671,20,11,10,0,2005,1989,2005,-0.8229181358656,-0.578016651762705,1.29109259676633,0.595619704095967,4709.40255248583,1,"153"
"2900","MNX89",2000,-0.954623913940923,-0.158738518664705,-1.07696230931493,16,12,11,0,2005,1989,2005,0.264183580170513,-0.487409307003623,1.44289269092347,0.742010659666248,4710.69454018092,1,"153"
"2901","MNX89",2001,-0.77140436564092,-0.264538777640225,-0.855451535351266,20,13,12,0,2005,1989,2005,0.80773443818857,-1.22442729508533,1.44297546975526,0.770644955048155,4710.83463338218,1,"153"
"2902","MNX89",2002,-0.77140436564092,-0.175346472169206,-0.854514498399897,17,14,13,0,2005,1989,2005,0.264183580170513,-1.04717013225579,1.50018254282869,0.806229877121125,4711.22593149435,1,"153"
"2903","MNX89",2003,-1.05641255188537,-0.24408169475507,-0.449256661057729,19,15,14,0,2005,1989,2005,0.80773443818857,-0.56058111270223,1.32721738105034,0.700550746255524,4710.05217611314,1,"153"
"2904","MNX89",2004,-1.15820118982982,-0.398988980909879,-1.11071088189894,21,16,15,0,2005,1989,2005,-0.00759184883851511,-0.988648666640035,1.4265448984222,0.838748442740744,4711.10458605088,1,"153"
"2905","MNX90",1993,-0.893550731174255,-0.307979599198892,-0.880061083930589,10,4,3,0,2004,1990,2004,0.535959009179542,-1.11909008964462,1.55327011089674,0.795503405199191,4711.37549171542,1,"153"
"2906","MNX90",1994,-0.873193003585366,-0.348169274553156,-1.08383613064433,15,5,4,0,2004,1990,2004,0.264183580170513,-0.461932075469453,1.13325790586478,0.886675021372205,4710.22300637525,1,"153"
"2907","MNX90",1995,-1.03605482429648,-0.406190996248119,-1.01486424905389,16,6,5,0,2004,1990,2004,0.264183580170513,-0.362896808737505,1.09766269951873,0.77062551244124,4709.52112221805,1,"153"
"2908","MNX90",1996,-1.01569709670759,-0.398745334943178,-1.05598566661142,20,7,6,0,2004,1990,2004,0.264183580170513,-1.10229264708295,1.3019589600514,0.944300440743487,4711.14596873645,1,"153"
"2909","MNX90",1997,-1.13784346224093,-0.30477323610501,-1.07652151085011,19,8,7,0,2004,1990,2004,0.535959009179542,-0.882789573353345,1.26737953188165,0.817292530622239,4710.39445469922,1,"153"
"2910","MNX90",1998,-1.15820118982982,-0.201542191562853,-0.997389584059865,22,9,8,0,2004,1990,2004,0.264183580170513,-0.445241808604804,1.0761051126295,0.908382478176632,4710.11158753593,1,"153"
"2911","MNX90",1999,-0.812119820818698,-0.210858788331821,-1.02633391160972,20,10,9,0,2004,1990,2004,-0.8229181358656,-0.589097638876389,1.39524377929933,0.648683771992327,4710.05772959084,1,"153"
"2912","MNX90",2000,-0.974981641529813,-0.207974175610937,-1.08231892468765,16,11,10,0,2004,1990,2004,0.264183580170513,-0.68084999757252,1.30603317672904,0.672342169706211,4709.83390061782,1,"153"
"2913","MNX90",2001,-0.77140436564092,-0.177204929978667,-0.802848972320696,20,12,11,0,2004,1990,2004,0.80773443818857,-1.03405727439049,1.44813482422564,1.02737803617048,4712.10750011739,1,"153"
"2914","MNX90",2002,-0.832477548407588,-0.0757514557901126,-0.791950018139873,17,13,12,0,2004,1990,2004,0.264183580170513,-0.733105887599983,1.3467466902825,0.67823749637472,4710.01753476674,1,"153"
"2915","MNX90",2003,-0.995339369118702,-0.218248976332235,-0.40328777581408,19,14,13,0,2004,1990,2004,0.80773443818857,-0.697463336880208,1.15986265887534,0.863727680734374,4710.21218155652,1,"153"
"2916","MNX90",2004,-1.42285164848538,-0.696339667994922,-1.16126397303657,21,14.5,14,1,2004,1990,2004,-0.00759184883851511,-0.748233910731036,1.37105422007007,0.821655355984425,4710.81008425751,1,"153"
"2917","MOC84",1987,0.877571569059113,-0.00307201356391775,-0.739953175249827,6,4,3,0,1998,1984,1998,NA,0.357585890921925,0.976929149113225,0.621729385236081,4708.33506884513,1,"158"
"2918","MOC84",1988,-0.0385261724409052,0.0951843670451143,-0.910994680014482,4,5,4,0,1998,1984,1998,0.535959009179542,-0.475587657911162,1.25707484409028,0.626794849899282,4709.42534559042,1,"158"
"2919","MOC84",1989,0.246482013803545,0.276988243785771,-0.752610670901117,3,6,5,0,1998,1984,1998,0.80773443818857,-1.04850606463995,1.25535025419436,0.81910258429312,4710.35753645417,1,"158"
"2920","MOC84",1990,-0.425322996629802,0.115201117338868,-0.91425610044739,3,7,6,0,1998,1984,1998,NA,-0.821482578519656,1.41514533032355,0.72884613706672,4710.52473892451,1,"158"
"2921","MOC84",1991,0.918287024236892,0.166562645545001,-0.744291648615518,4,8,7,0,1998,1984,1998,NA,-1.19231569839713,1.2898824646472,0.711536136915395,4709.96379588764,1,"158"
"2922","MOC84",1992,-0.913908458763145,-0.0182705950233788,-1.04316072277165,5,9,8,0,1998,1984,1998,0.80773443818857,-1.60250459400988,1.72258019811903,0.432501010741976,4710.24747538786,1,"158"
"2923","MOC84",1993,-0.527111634574248,-0.393353407801223,-0.971006282541484,3,10,9,0,1998,1984,1998,0.535959009179542,-0.406483135503524,1.6184772321122,0.515227330835101,4710.25534261956,1,"158"
"2924","MOC84",1994,-0.913908458763145,-0.502383112641834,-1.12790704891558,4,11,10,0,1998,1984,1998,NA,-0.822723706816611,1.63815822240301,0.742146247205699,4711.43790532011,1,"158"
"2925","MOC84",1995,-1.32106301054093,-0.627075958964864,-1.13213710385931,4,12,11,0,1998,1984,1998,NA,-0.40236920154003,1.52242002322643,0.425111595015341,4709.45008363022,1,"158"
"2926","MOC84",1996,-1.15820118982982,-0.638766749565029,-1.13833367889784,4,13,12,0,1998,1984,1998,0.535959009179542,-1.07759311604969,1.45754864633158,0.78203211684825,4710.94564971081,1,"158"
"2927","MOC84",1997,-1.46356710366316,-0.696238380447202,-1.18036417565694,4,14,13,0,1998,1984,1998,NA,-1.78393339536093,2.18770837798892,0.467404617924075,4712.18699819276,1,"158"
"2928","MOC84",1998,-1.70785983472983,-0.802742590776048,-1.18399784424194,4,14.5,14,1,1998,1984,1998,0.80773443818857,-1.715211957457,2.12061512045927,0.491536660329832,4712.04960586424,1,"158"
"2929","MOD72",1975,1.81402703814802,6.18028973880167,1.42973506258506,9,4,3,0,1989,1972,1988,0.535959009179542,0.113060087294221,1.36292068181063,0.675013143457786,4710.06331375706,1,"153"
"2930","MOD72",1976,0.246482013803545,0.105044376176704,-0.315620789456774,10,5,4,0,1989,1972,1988,0.80773443818857,0.593500864063639,1.28767088353138,0.695293719907976,4709.87609663815,1,"153"
"2931","MOD72",1977,0.490774744870216,-0.0296769536360791,-0.761702194521559,9,6,5,0,1989,1972,1988,0.535959009179542,0.29259220008256,1.20956293706154,0.69349178030535,4709.57021256553,1,"153"
"2932","MOD72",1978,0.67399429317022,0.141127432610024,-0.614005776658426,12,7,6,0,1989,1972,1988,NA,0.352198091100395,0.989397031853247,0.813256476356607,4709.31743085387,1,"153"
"2933","MOD72",1979,1.20329521048134,0.211676156007841,-0.699919739843471,10,8,7,0,1989,1972,1988,0.80773443818857,0.351424101463171,1.327867514395,0.813331381434633,4710.60518773775,1,"153"
"2934","MOD72",1980,0.97936020700356,0.267006035020828,-0.775837757440211,12,9,8,0,1989,1972,1988,0.535959009179542,-0.082748254738882,1.14492633753918,0.817427901393466,4709.92935800211,1,"153"
"2935","MOD72",1981,0.918287024236892,0.156354967404147,-0.724511451982886,10,10,9,0,1989,1972,1988,-0.00759184883851511,-0.392251481620588,0.984242563387369,1.0116708532696,4710.26638556725,1,"153"
"2936","MOD72",1982,0.714709748347999,0.250526479487014,-0.767056436009021,11,11,10,0,1989,1972,1988,NA,-0.0214507219950738,1.08807353245378,0.620625554375811,4708.75242431389,1,"153"
"2937","MOD72",1983,0.124335648270209,0.143807737340782,-0.726902248040292,10,12,11,0,1989,1972,1988,0.535959009179542,-0.537971594597308,0.954962225928364,1.1364206408188,4710.76398241946,1,"153"
"2938","MOD72",1984,0.10397792068132,0.0453694878538005,-0.631429360101813,12,13,12,0,1989,1972,1988,0.80773443818857,-0.357407552116872,1.22115982003828,0.933198308095206,4710.78444965652,1,"153"
"2939","MOD72",1985,-0.0588839000297944,0.128529067373499,-0.403105005220256,12,14,13,0,1989,1972,1988,0.80773443818857,-0.782818455121544,1.21321423164348,0.947630060498413,4710.82467678753,1,"153"
"2940","MOD72",1986,0.816498386292445,0.166740695675424,-0.581871478740273,10,15,14,0,1989,1972,1988,0.535959009179542,-0.880844706489488,1.0715132626111,1.11313586088113,4711.09362606415,1,"153"
